sensor,sensor_name,ibi_number,ibi_ms,hr_bpm,is_valid,quality
sensor4,wrist,61,1232.9925437622364,48.66209475762253,False,good
sensor4,wrist,62,305.9981495468236,196.07961711160235,True,good
sensor4,wrist,63,2789.9831282210953,21.505506392884982,False,good
sensor4,wrist,64,1133.993142438257,52.91037287138342,True,good
sensor4,wrist,65,1682.9898225075653,35.65083947483603,False,good
sensor4,wrist,66,1052.9936322640906,56.98040155379782,True,good
sensor4,wrist,67,1115.9932512884438,53.76376598221218,True,good
sensor4,wrist,68,881.9946663408587,68.02762226320787,True,good
sensor4,wrist,69,1133.993142438257,52.91037287138342,True,good
sensor4,wrist,70,611.9962990936614,98.03980855579888,True,good
sensor4,wrist,71,530.9967889194951,112.99503358973543,True,good
sensor4,wrist,72,890.9946119157723,67.340474563579,True,good
sensor4,wrist,73,827.9949928914192,72.4642063238518,True,good
sensor4,wrist,74,971.9941220899386,61.72876834994708,True,good
sensor4,wrist,75,692.9958092678135,86.58061015317416,True,good
sensor4,wrist,76,1484.9910198596206,40.404284738147396,False,good
sensor4,wrist,77,404.997550870803,148.14904403987472,True,good
sensor4,wrist,78,1259.992380486949,47.619335584245206,False,good
sensor4,wrist,79,359.99782299627725,166.6676745448554,True,good
sensor4,wrist,80,854.9948296161318,70.1758629662571,True,good
sensor4,wrist,81,1331.9919450862017,45.04531744455633,False,good
sensor4,wrist,82,665.9959725431008,90.09063488911266,True,good
sensor4,wrist,83,980.9940676648381,61.16244937425995,True,good
sensor4,wrist,84,773.995319441994,77.51984862551436,True,good
sensor4,wrist,85,674.9959181180003,88.88942642392546,True,good
sensor4,wrist,86,944.9942853652118,63.492447445660275,True,good
sensor4,wrist,87,440.99733317042933,136.05524452641575,True,good
sensor4,wrist,88,1061.9935778390045,56.497516794866954,True,good
sensor4,wrist,89,332.9979862715504,180.18126977822533,True,good
sensor4,wrist,90,1277.9922716367623,46.94864071686148,False,good
sensor4,wrist,91,1502.9909110094336,39.920401088588754,False,good
sensor4,wrist,92,1457.9911831348936,41.15251223329846,False,good
sensor4,wrist,93,1070.9935234139039,56.02274774617098,True,good
sensor4,wrist,94,1187.9928158876965,50.505355922684245,True,good
sensor4,wrist,95,728.9955915674398,82.30502446659771,True,good
sensor4,wrist,96,1313.9920539363884,45.66237658763244,False,good
sensor4,wrist,97,854.994829616146,70.17586296625593,True,good
sensor4,wrist,98,1133.993142438257,52.91037287138342,True,good
sensor4,wrist,99,1565.9905300337728,38.314407941346886,False,good
sensor4,wrist,100,854.994829616146,70.17586296625593,True,good
sensor4,wrist,101,1835.988897280984,32.6799361852663,False,good
sensor4,wrist,102,2015.9878087791158,29.762084740153295,False,good
sensor4,wrist,103,314.99809512173726,190.47734233698083,True,good
sensor4,wrist,104,1124.9931968633432,53.33365585435483,True,good
sensor4,wrist,105,980.9940676648381,61.16244937425995,True,good
sensor4,wrist,106,1988.9879720543888,30.166094940245973,False,good
sensor4,wrist,107,1106.9933057135445,54.20086977068508,True,good
sensor4,wrist,108,710.9957004176266,84.38869597208118,True,good
sensor4,wrist,109,944.9942853652118,63.492447445660275,True,good
sensor4,wrist,110,1052.9936322640906,56.98040155379782,True,good
sensor4,wrist,111,1277.9922716367623,46.94864071686148,False,good
sensor4,wrist,112,1313.9920539363884,45.66237658763244,False,good
sensor4,wrist,113,1421.9914008352675,42.194347986040164,False,good
sensor4,wrist,114,1331.9919450862017,45.04531744455633,False,good
sensor4,wrist,115,908.9945030655997,66.00699981974473,True,good
sensor4,wrist,116,899.9945574906576,66.66706981794479,True,good
sensor4,wrist,117,1025.9937955393923,58.479885805212305,True,good
sensor4,wrist,118,1241.9924893371217,48.309470882568135,False,good
sensor4,wrist,119,1079.9934689888175,55.555891514952535,True,good
sensor4,wrist,120,1736.9894959570047,34.542523221732345,False,good
sensor4,wrist,121,539.9967344943946,111.111783029908,True,good
sensor4,wrist,122,944.994285365226,63.49244744565932,True,good
sensor4,wrist,123,908.9945030655713,66.00699981974681,True,good
sensor4,wrist,124,674.9959181180145,88.88942642392358,True,good
sensor4,wrist,125,764.9953738670661,78.4318468446402,True,good
sensor4,wrist,126,1331.9919450862017,45.04531744455633,False,good
sensor4,wrist,127,1466.9911287098216,40.90004283309358,False,good
sensor4,wrist,128,1691.9897680824647,35.46120734997004,False,good
sensor4,wrist,129,1277.992271636748,46.94864071686201,False,good
sensor4,wrist,130,2114.987210103095,28.368965879975843,False,good
sensor4,wrist,131,1277.9922716367764,46.948640716860965,False,good
sensor4,wrist,132,1061.9935778389902,56.497516794867714,True,good
sensor4,wrist,133,899.994557490686,66.66706981794269,True,good
sensor4,wrist,134,944.9942853651976,63.492447445661234,True,good
sensor4,wrist,135,1448.9912375599943,41.40811789934358,False,good
sensor4,wrist,136,1799.9891149813436,33.33353490897187,False,good
sensor4,wrist,137,800.9951561667208,74.90682002015937,True,good
sensor4,wrist,138,1223.9925981873228,49.01990427789944,False,good
sensor4,wrist,139,2492.9849242491573,24.067534230304634,False,good
sensor4,wrist,140,1331.9919450862017,45.04531744455633,False,good
sensor4,wrist,141,1808.9890605562857,33.16769642683703,False,good
sensor4,wrist,142,1151.9930335880417,52.08364829526937,True,good
sensor4,wrist,143,1376.9916729607417,43.57324824702162,False,good
sensor4,wrist,144,521.9968433445956,114.94322382403962,True,good
sensor4,wrist,145,1205.9927070374954,49.751544640256725,False,good
sensor4,wrist,146,1097.993360138645,54.645139195034595,True,good
sensor4,wrist,147,1205.9927070374954,49.751544640256725,False,good
sensor4,wrist,148,566.9965712191356,105.82074574276554,True,good
sensor4,wrist,149,2159.986937977635,27.777945757476267,False,good
sensor4,wrist,150,1295.9921627865754,46.29657626246065,False,good
sensor4,wrist,151,1214.992652612409,49.383014679958244,False,good
sensor4,wrist,152,926.9943942153986,64.72531050285754,True,good
sensor4,wrist,153,1331.9919450862017,45.04531744455633,False,good
sensor4,wrist,154,1502.9909110094195,39.92040108858913,False,good
sensor4,wrist,155,1214.992652612409,49.383014679958244,False,good
sensor5,ear,1,1214.9926526124138,49.383014679958045,False,fair
sensor5,ear,2,1043.9936866891856,57.47161191202012,True,fair
sensor5,ear,3,863.9947751910499,69.44486439369099,True,fair
sensor5,ear,4,1241.9924893371342,48.30947088256765,False,fair
sensor5,ear,5,2105.987264528184,28.490200776898874,False,fair
sensor5,ear,6,1241.9924893371342,48.30947088256765,False,fair
sensor5,ear,7,1277.9922716367623,46.94864071686148,False,fair
sensor5,ear,8,530.9967889194986,112.99503358973467,True,fair
sensor5,ear,9,818.9950473165162,73.26051628345422,True,fair
sensor5,ear,10,1061.993577838999,56.497516794867245,True,fair
sensor5,ear,11,1196.9927614625994,50.12561640446873,True,fair
sensor5,ear,12,1736.9894959570065,34.54252322173231,False,fair
sensor5,ear,13,926.9943942153986,64.72531050285754,True,fair
sensor5,ear,14,1520.9908021592432,39.44797030647538,False,fair
sensor5,ear,15,1718.989604807195,34.904225035572395,False,fair
sensor5,ear,16,3050.981549893393,19.665802306177994,False,fair
sensor5,ear,17,1304.992108361482,45.977289529616094,False,fair
sensor5,ear,18,719.9956459925403,83.33383727242935,True,fair
sensor5,ear,19,557.9966256442219,107.52753196442436,True,fair
sensor5,ear,20,2006.9878632042091,29.89554700356205,False,fair
sensor5,ear,21,350.99787742136357,170.94120466139344,True,fair
sensor5,ear,22,1160.9929791629731,51.67989908367703,True,fair
sensor5,ear,23,1061.9935778390009,56.497516794867146,True,fair
sensor5,ear,24,674.9959181180075,88.88942642392452,True,fair
sensor5,ear,25,1133.9931424382498,52.910372871383764,True,fair
sensor5,ear,26,539.9967344944088,111.11178302990507,True,fair
sensor5,ear,27,1331.9919450862017,45.04531744455633,False,fair
sensor5,ear,28,1016.9938499644644,58.99740691853398,True,fair
sensor5,ear,29,1286.9922172116687,46.62032854401631,False,fair
sensor5,ear,30,1601.990312333406,37.45341001008051,False,fair
sensor5,ear,31,1430.991346410174,41.92897472826633,False,fair
sensor5,ear,32,2060.9875366536485,29.112257562420705,False,fair
sensor5,ear,33,1061.9935778390045,56.497516794866954,True,fair
sensor5,ear,34,440.99733317042933,136.05524452641575,True,fair
sensor5,ear,35,1097.9933601386235,54.64513919503566,True,fair
sensor5,ear,36,1286.9922172116687,46.62032854401631,False,fair
sensor5,ear,37,1232.9925437622294,48.66209475762281,False,fair
sensor5,ear,38,1322.991999511295,45.35174817547168,False,fair
sensor5,ear,39,854.994829616146,70.17586296625593,True,fair
sensor5,ear,40,431.99738759552275,138.8897287873827,True,fair
sensor5,ear,41,503.99695219477536,119.04833896061403,True,fair
sensor5,ear,42,953.9942309401183,62.893462092399346,True,fair
sensor5,ear,43,908.9945030655855,66.00699981974577,True,fair
sensor5,ear,44,521.9968433445956,114.94322382403962,True,fair
sensor5,ear,45,854.994829616139,70.1758629662565,True,fair
sensor5,ear,46,1430.991346410181,41.92897472826613,False,fair
sensor5,ear,47,1466.9911287098003,40.900042833094176,False,fair
sensor5,ear,48,1700.9897136573784,35.27358191425577,False,fair
sensor5,ear,49,1106.9933057135302,54.20086977068578,True,fair
sensor5,ear,50,1277.9922716367623,46.94864071686148,False,fair
sensor5,ear,51,998.9939588146513,60.060423259408445,True,fair
sensor5,ear,52,1169.9929247378832,51.282361398417834,True,fair
sensor5,ear,53,701.9957548427271,85.47060233069672,True,fair
sensor5,ear,54,1061.9935778390045,56.497516794866954,True,fair
sensor5,ear,55,1268.9923260618484,47.28160979996006,False,fair
sensor5,ear,56,602.9963535187477,99.50308928051345,True,fair
sensor5,ear,57,1511.9908565843475,39.682779653537445,False,fair
sensor5,ear,58,935.9943397902981,64.10295174802286,True,fair
sensor5,ear,59,917.9944486404992,65.35987237053209,True,fair
sensor5,ear,60,611.9962990936614,98.03980855579888,True,fair
sensor5,ear,61,944.9942853651976,63.492447445661234,True,fair
sensor5,ear,62,1187.9928158876965,50.505355922684245,True,fair
sensor5,ear,63,386.9976597209899,155.03969725103155,True,fair
sensor5,ear,64,620.9962446685751,96.61894176513407,True,fair
sensor5,ear,65,917.994448640485,65.3598723705331,True,fair
sensor5,ear,66,1034.9937411142776,57.971365059081236,True,fair
sensor5,ear,67,1313.9920539363884,45.66237658763244,False,fair
sensor5,ear,68,359.99782299627725,166.6676745448554,True,fair
sensor5,ear,69,881.9946663408587,68.02762226320787,True,fair
sensor5,ear,70,575.9965167940351,104.16729659053617,True,fair
sensor5,ear,71,728.995591567454,82.30502446659611,True,fair
sensor5,ear,72,854.9948296161318,70.1758629662571,True,fair
sensor5,ear,73,494.997006619883,121.21285421443986,True,fair
sensor5,ear,74,926.9943942153986,64.72531050285754,True,fair
sensor5,ear,75,746.9954827172529,80.32177086499297,True,fair
sensor5,ear,76,962.994176515025,62.30567272704983,True,fair
sensor5,ear,77,656.9960269682014,91.32475317526388,True,fair
sensor5,ear,78,755.9954282921666,79.36555930707564,True,fair
sensor5,ear,79,1502.9909110094336,39.920401088588754,False,fair
sensor5,ear,80,539.9967344943946,111.111783029908,True,fair
sensor5,ear,81,593.9964079438482,101.01071184536849,True,fair
sensor5,ear,82,1043.9936866891912,57.47161191201981,True,fair
sensor5,ear,83,1835.988897280984,32.6799361852663,False,fair
sensor5,ear,84,1277.9922716367623,46.94864071686148,False,fair
sensor5,ear,85,1115.9932512884297,53.76376598221285,True,fair
sensor5,ear,86,1277.9922716367623,46.94864071686148,False,fair
sensor5,ear,87,1340.9918906611153,44.742999877814114,False,fair
sensor5,ear,88,1493.9909654345201,40.160885432496094,False,fair
sensor5,ear,89,1187.9928158876965,50.505355922684245,True,fair
sensor5,ear,90,1493.9909654345201,40.160885432496094,False,fair
sensor5,ear,91,1403.9915096854543,42.73530116534836,False,fair
sensor5,ear,92,1592.9903667584995,37.66501119657814,False,fair
sensor5,ear,93,1313.9920539363884,45.66237658763244,False,fair
sensor5,ear,94,1223.9925981873228,49.01990427789944,False,fair
sensor5,ear,95,1592.9903667584995,37.66501119657814,False,fair
sensor5,ear,96,1079.9934689888175,55.555891514952535,True,fair
sensor5,ear,97,1007.9939043895507,59.524169480307016,True,fair
sensor5,ear,98,1961.9881353296762,30.581224687129975,False,fair
sensor5,ear,99,1106.9933057135302,54.20086977068578,True,fair
sensor5,ear,100,1007.9939043895649,59.52416948030617,True,fair
sensor5,ear,101,1574.9904756086862,38.09546846739617,False,fair
sensor5,ear,102,1250.9924349120354,47.96192073233357,False,fair
sensor5,ear,103,1205.9927070375097,49.751544640256135,False,fair
sensor5,ear,104,1691.9897680824647,35.46120734997004,False,fair
sensor5,ear,105,1241.9924893371358,48.30947088256759,False,fair
sensor5,ear,106,1232.9925437622364,48.66209475762253,False,fair
sensor5,ear,107,1295.9921627865754,46.29657626246065,False,fair
sensor5,ear,108,1376.9916729607276,43.573248247022065,False,fair
sensor5,ear,109,1088.9934145637171,55.09675191565577,True,fair
sensor5,ear,110,1232.9925437622364,48.66209475762253,False,fair
sensor5,ear,111,1340.991890661101,44.74299987781459,False,fair
sensor5,ear,112,1619.990203483212,37.03726100996868,False,fair
sensor5,ear,113,1538.9906933090742,38.98659053680856,False,fair
sensor5,ear,114,1142.9930880131565,52.493755762160276,True,fair
sensor5,ear,115,1457.991183134908,41.152512233298054,False,fair
sensor5,ear,116,1349.9918362360006,44.44471321196273,False,fair
sensor5,ear,117,1151.9930335880701,52.083648295268084,True,fair
sensor5,ear,118,1511.9908565843332,39.68277965353782,False,fair
sensor5,ear,119,1475.9910742847069,40.65065232801434,False,fair
sensor5,ear,120,1205.9927070375238,49.75154464025555,False,fair
sensor5,ear,121,1394.9915641105406,43.01101278577018,False,fair
sensor5,ear,122,4895.970392749291,12.25497606947486,False,fair
sensor5,ear,123,3005.981822018839,19.960200544294565,False,fair
sensor5,ear,124,3914.976325084467,15.325763176538615,False,fair
sensor5,ear,125,1358.9917818109143,44.150377362876654,False,fair
sensor5,ear,126,2627.984107872777,22.83118829381622,False,fair
sensor5,ear,127,3761.97725031102,15.949059765058262,False,fair
sensor5,ear,128,1439.9912919850806,41.666918636214675,False,fair
sensor5,ear,129,2825.982910520736,21.231550897434115,False,fair
sensor5,ear,130,1349.991836236029,44.44471321196179,False,fair
sensor5,ear,131,1448.9912375599658,41.40811789934439,False,fair
sensor5,ear,132,2492.9849242491855,24.067534230304364,False,fair
sensor5,ear,133,1655.9899857828384,36.2321031619259,False,fair
sensor5,ear,134,1673.9898769326658,35.842510654808116,False,fair
sensor5,ear,135,3437.979209614383,17.452112517786237,False,fair
