heartbeat_id,window_id,reference_sensor,window_start_s,window_end_s,sensor2_peak_time_s,sensor2_peak_idx,sensor3_peak_time_s,sensor3_peak_idx,sensor4_peak_time_s,sensor4_peak_idx,sensor5_peak_time_s,sensor5_peak_idx
230,8,sensor3,39.957707661594355,59.954560459806665,,,54.473874881898794,6053.0,54.48287436560636,6054.0,,
231,8,sensor3,39.957707661594355,59.954560459806665,,,55.27482893187219,6142.0,55.25682996445706,6140.0,,
232,8,sensor3,39.957707661594355,59.954560459806665,,,56.02178607960019,6225.0,56.06678349813802,6230.0,,
233,8,sensor3,39.957707661594355,59.954560459806665,,,56.795741678450895,6311.0,56.83173961328116,6315.0,,
234,8,sensor3,39.957707661594355,59.954560459806665,,,57.55169830988646,6395.0,57.587696244716724,6399.0,,
235,8,sensor3,39.957707661594355,59.954560459806665,,,58.307654941322035,6479.0,58.3436528761523,6483.0,,
236,8,sensor3,39.957707661594355,59.954560459806665,,,59.018614154219776,6558.0,59.0636115727576,6563.0,,
237,10,sensor3,49.947134576992944,69.94398737520525,,,50.54110050169232,5616.0,50.57709843652258,5620.0,,
238,10,sensor3,49.947134576992944,69.94398737520525,,,51.32405558425059,5703.0,51.36005351908085,5707.0,,
239,10,sensor3,49.947134576992944,69.94398737520525,,,52.107010666808854,5790.0,52.107010666808854,5790.0,,
240,10,sensor3,49.947134576992944,69.94398737520525,,,52.85396781453686,5873.0,52.90796471678225,5879.0,,
241,10,sensor3,49.947134576992944,69.94398737520525,,,53.65492186451026,5962.0,53.69991928304809,5967.0,,
242,10,sensor3,49.947134576992944,69.94398737520525,,,54.473874881898794,6053.0,54.48287436560636,6054.0,,
243,10,sensor3,49.947134576992944,69.94398737520525,,,55.27482893187219,6142.0,55.25682996445706,6140.0,,
244,10,sensor3,49.947134576992944,69.94398737520525,,,56.0217860796002,6225.0,56.06678349813802,6230.0,,
245,10,sensor3,49.947134576992944,69.94398737520525,,,56.795741678450895,6311.0,56.83173961328116,6315.0,,
246,10,sensor3,49.947134576992944,69.94398737520525,,,57.55169830988646,6395.0,57.58769624471673,6399.0,,
247,10,sensor3,49.947134576992944,69.94398737520525,,,58.307654941322035,6479.0,58.3436528761523,6483.0,,
248,10,sensor3,49.947134576992944,69.94398737520525,,,59.02761363792734,6559.0,59.0636115727576,6563.0,,
249,10,sensor3,49.947134576992944,69.94398737520525,,,59.810568720485605,6646.0,59.810568720485605,6646.0,,
250,10,sensor3,49.947134576992944,69.94398737520525,,,60.53052741709091,6726.0,60.53952690079848,6727.0,,
251,10,sensor3,49.947134576992944,69.94398737520525,,,61.26848508111134,6808.0,61.286484048526475,6810.0,,
252,10,sensor3,49.947134576992944,69.94398737520525,,,62.01544222883935,6891.0,62.04244067996205,6894.0,,
253,10,sensor3,49.947134576992944,69.94398737520525,,,62.78039834398248,6976.0,62.78939782769005,6977.0,,
254,10,sensor3,49.947134576992944,69.94398737520525,,,63.51835600800292,7058.0,63.55435394283319,7062.0,,
255,10,sensor3,49.947134576992944,69.94398737520525,,,64.23831470460823,7138.0,64.25631367202335,7140.0,,
256,10,sensor3,49.947134576992944,69.94398737520525,,,64.97627236862866,7220.0,65.01227030345892,7224.0,,
257,10,sensor3,49.947134576992944,69.94398737520525,,,65.72322951635667,7303.0,65.75022796747936,7306.0,,
258,10,sensor3,49.947134576992944,69.94398737520525,,,66.47018666408466,7386.0,66.52418356633007,7392.0,,
259,10,sensor3,49.947134576992944,69.94398737520525,,,67.1811458769824,7465.0,67.21714381181266,7469.0,,
260,10,sensor3,49.947134576992944,69.94398737520525,,,67.93710250841798,7549.0,67.9551014758331,7551.0,,
261,10,sensor3,49.947134576992944,69.94398737520525,,,68.68405965614598,7632.0,68.69305913985355,7633.0,,
262,10,sensor3,49.947134576992944,69.94398737520525,,,69.43101680387397,7715.0,69.4760142224118,7720.0,,
263,11,sensor3,54.941848034692235,74.93870083290454,,,56.02178607960019,6225.0,56.06678349813802,6230.0,,
264,11,sensor3,54.941848034692235,74.93870083290454,,,56.795741678450895,6311.0,56.83173961328116,6315.0,,
265,11,sensor3,54.941848034692235,74.93870083290454,,,57.55169830988646,6395.0,57.587696244716724,6399.0,,
266,11,sensor3,54.941848034692235,74.93870083290454,,,58.30765494132203,6479.0,58.3436528761523,6483.0,,
267,11,sensor3,54.941848034692235,74.93870083290454,,,59.02761363792733,6559.0,59.0636115727576,6563.0,,
268,11,sensor3,54.941848034692235,74.93870083290454,,,59.8105687204856,6646.0,59.8105687204856,6646.0,,
269,11,sensor3,54.941848034692235,74.93870083290454,,,60.53052741709091,6726.0,60.53952690079847,6727.0,,
270,11,sensor3,54.941848034692235,74.93870083290454,,,61.26848508111134,6808.0,61.286484048526475,6810.0,,
271,11,sensor3,54.941848034692235,74.93870083290454,,,62.01544222883935,6891.0,62.04244067996204,6894.0,,
272,11,sensor3,54.941848034692235,74.93870083290454,,,62.780398343982476,6976.0,62.789397827690046,6977.0,,
273,11,sensor3,54.941848034692235,74.93870083290454,,,63.51835600800291,7058.0,63.55435394283318,7062.0,,
274,11,sensor3,54.941848034692235,74.93870083290454,,,64.23831470460821,7138.0,64.25631367202335,7140.0,,
275,11,sensor3,54.941848034692235,74.93870083290454,,,64.97627236862866,7220.0,65.01227030345892,7224.0,,
276,11,sensor3,54.941848034692235,74.93870083290454,,,65.72322951635665,7303.0,65.75022796747936,7306.0,,
277,11,sensor3,54.941848034692235,74.93870083290454,,,66.47018666408466,7386.0,66.52418356633007,7392.0,,
278,11,sensor3,54.941848034692235,74.93870083290454,,,67.1811458769824,7465.0,67.21714381181266,7469.0,,
279,11,sensor3,54.941848034692235,74.93870083290454,,,67.93710250841796,7549.0,67.9551014758331,7551.0,,
280,11,sensor3,54.941848034692235,74.93870083290454,,,68.68405965614596,7632.0,68.69305913985353,7633.0,,
281,11,sensor3,54.941848034692235,74.93870083290454,,,69.43101680387397,7715.0,69.48501370611937,7721.0,,
282,11,sensor3,54.941848034692235,74.93870083290454,,,70.14197601677171,7794.0,70.19597291901711,7800.0,,
283,11,sensor3,54.941848034692235,74.93870083290454,,,70.87993368079215,7876.0,70.91593161562241,7880.0,,
284,11,sensor3,54.941848034692235,74.93870083290454,,,71.60889186110501,7957.0,71.65388927964284,7962.0,,
285,11,sensor3,54.941848034692235,74.93870083290454,,,72.35584900883302,8040.0,72.40084642737085,8045.0,,
286,11,sensor3,54.941848034692235,74.93870083290454,,,73.08480718914589,8121.0,73.10280615656102,8123.0,,
287,11,sensor3,54.941848034692235,74.93870083290454,,,73.81376536945876,8202.0,73.84976330428903,8206.0,,
288,11,sensor3,54.941848034692235,74.93870083290454,,,74.55172303347919,8284.0,74.59672045201702,8289.0,,
289,12,sensor3,59.93656149239153,79.93341429060385,,,60.53052741709091,6726.0,60.53952690079848,6727.0,,
290,12,sensor3,59.93656149239153,79.93341429060385,,,61.26848508111134,6808.0,61.286484048526475,6810.0,,
291,12,sensor3,59.93656149239153,79.93341429060385,,,62.01544222883935,6891.0,62.04244067996205,6894.0,,
292,12,sensor3,59.93656149239153,79.93341429060385,,,62.78039834398248,6976.0,62.78939782769005,6977.0,,
293,12,sensor3,59.93656149239153,79.93341429060385,,,63.51835600800292,7058.0,63.55435394283318,7062.0,,
294,12,sensor3,59.93656149239153,79.93341429060385,,,64.23831470460823,7138.0,64.25631367202335,7140.0,,
295,12,sensor3,59.93656149239153,79.93341429060385,,,64.97627236862866,7220.0,65.01227030345892,7224.0,,
296,12,sensor3,59.93656149239153,79.93341429060385,,,65.72322951635667,7303.0,65.75022796747936,7306.0,,
297,12,sensor3,59.93656149239153,79.93341429060385,,,66.47018666408466,7386.0,66.52418356633007,7392.0,,
298,12,sensor3,59.93656149239153,79.93341429060385,,,67.1811458769824,7465.0,67.21714381181266,7469.0,,
299,12,sensor3,59.93656149239153,79.93341429060385,,,67.93710250841796,7549.0,67.9551014758331,7551.0,,
300,12,sensor3,59.93656149239153,79.93341429060385,,,68.68405965614598,7632.0,68.69305913985355,7633.0,,
301,12,sensor3,59.93656149239153,79.93341429060385,,,69.43101680387397,7715.0,69.48501370611937,7721.0,,
302,12,sensor3,59.93656149239153,79.93341429060385,,,70.14197601677171,7794.0,70.19597291901711,7800.0,,
303,12,sensor3,59.93656149239153,79.93341429060385,,,70.87993368079215,7876.0,70.91593161562241,7880.0,,
304,12,sensor3,59.93656149239153,79.93341429060385,,,71.60889186110502,7957.0,71.65388927964285,7962.0,,
305,12,sensor3,59.93656149239153,79.93341429060385,,,72.35584900883302,8040.0,72.40084642737085,8045.0,,
306,12,sensor3,59.93656149239153,79.93341429060385,,,73.08480718914589,8121.0,73.09380667285346,8122.0,,
307,12,sensor3,59.93656149239153,79.93341429060385,,,73.81376536945876,8202.0,73.84976330428903,8206.0,,
308,12,sensor3,59.93656149239153,79.93341429060385,,,74.55172303347919,8284.0,74.58772096830947,8288.0,,
309,12,sensor3,59.93656149239153,79.93341429060385,,,75.30767966491477,8368.0,75.34367759974504,8372.0,,
310,12,sensor3,59.93656149239153,79.93341429060385,,,76.08163526376546,8454.0,76.13563216601086,8460.0,,
311,12,sensor3,59.93656149239153,79.93341429060385,,,76.8195929277859,8536.0,76.8465913789086,8539.0,,
312,12,sensor3,59.93656149239153,79.93341429060385,,,77.57554955922147,8620.0,77.62954646146687,8626.0,,
313,12,sensor3,59.93656149239153,79.93341429060385,,,78.34950515807218,8706.0,78.37650360919487,8709.0,,
314,12,sensor3,59.93656149239153,79.93341429060385,,,79.15945869175314,8796.0,79.18645714287584,8799.0,,
315,13,sensor3,64.93127495009082,84.92812774830314,,,65.72322951635665,7303.0,65.75022796747936,7306.0,65.6602331304037,7296.0
316,13,sensor3,64.93127495009082,84.92812774830314,,,66.47018666408466,7386.0,66.52418356633005,7392.0,66.37119234330143,7375.0
317,13,sensor3,64.93127495009082,84.92812774830314,,,67.1811458769824,7465.0,67.21714381181266,7469.0,67.08215155619916,7454.0
318,13,sensor3,64.93127495009082,84.92812774830314,,,67.93710250841796,7549.0,67.9551014758331,7551.0,67.8471076713423,7539.0
319,13,sensor3,64.93127495009082,84.92812774830314,,,68.68405965614598,7632.0,68.69305913985353,7633.0,68.61206378648544,7624.0
320,13,sensor3,64.93127495009082,84.92812774830314,,,69.43101680387397,7715.0,69.48501370611937,7721.0,69.37701990162857,7709.0
321,13,sensor3,64.93127495009082,84.92812774830314,,,70.14197601677171,7794.0,70.19597291901711,7800.0,70.05198117969604,7784.0
322,13,sensor3,64.93127495009082,84.92812774830314,,,70.87993368079215,7876.0,70.91593161562241,7880.0,70.79893832742405,7867.0
323,13,sensor3,64.93127495009082,84.92812774830314,,,71.60889186110502,7957.0,71.65388927964284,7962.0,71.55489495885962,7951.0
324,13,sensor3,64.93127495009082,84.92812774830314,,,72.35584900883302,8040.0,72.40084642737085,8045.0,72.29285262288005,8033.0
325,13,sensor3,64.93127495009082,84.92812774830314,,,73.08480718914589,8121.0,73.09380667285346,8122.0,73.0038118357778,8112.0
326,13,sensor3,64.93127495009082,84.92812774830314,,,73.81376536945876,8202.0,73.84976330428903,8206.0,73.73277001609065,8193.0
327,13,sensor3,64.93127495009082,84.92812774830314,,,74.55172303347919,8284.0,74.58772096830945,8288.0,74.48872664752624,8277.0
328,13,sensor3,64.93127495009082,84.92812774830314,,,75.30767966491476,8368.0,75.34367759974504,8372.0,75.22668431154666,8359.0
329,13,sensor3,64.93127495009082,84.92812774830314,,,76.08163526376546,8454.0,76.13563216601086,8460.0,75.9916404266898,8444.0
330,13,sensor3,64.93127495009082,84.92812774830314,,,76.8195929277859,8536.0,76.8465913789086,8539.0,76.72959809071024,8526.0
331,13,sensor3,64.93127495009082,84.92812774830314,,,77.57554955922147,8620.0,77.62954646146687,8626.0,77.50355368956095,8612.0
332,13,sensor3,64.93127495009082,84.92812774830314,,,78.34950515807218,8706.0,78.37650360919487,8709.0,78.30450773953434,8701.0
333,13,sensor3,64.93127495009082,84.92812774830314,,,79.15945869175314,8796.0,79.18645714287584,8799.0,79.06946385467748,8786.0
334,13,sensor3,64.93127495009082,84.92812774830314,,,79.90641583948114,8879.0,79.92441480689627,8881.0,79.82542048611305,8870.0
335,13,sensor3,64.93127495009082,84.92812774830314,,,80.65337298720914,8962.0,80.69837040574697,8967.0,80.57237763384104,8953.0
336,13,sensor3,64.93127495009082,84.92812774830314,,,81.4093296186447,9046.0,81.43632806976741,9049.0,81.34633323269175,9039.0
337,13,sensor3,64.93127495009082,84.92812774830314,,,82.18328521749541,9132.0,82.21928315232569,9136.0,82.11128934783488,9124.0
338,13,sensor3,64.93127495009082,84.92812774830314,,,82.92124288151585,9214.0,82.97523978376125,9220.0,82.87624546297802,9209.0
339,13,sensor3,64.93127495009082,84.92812774830314,,,83.65020106182872,9295.0,83.71319744778168,9302.0,83.57820519216818,9287.0
340,13,sensor3,64.93127495009082,84.92812774830314,,,84.39715820955672,9378.0,84.41515717697186,9380.0,84.3251623398962,9370.0
341,14,sensor3,69.92598840779011,89.92284120600243,,,70.87993368079215,7876.0,70.90693213191484,7879.0,,
342,14,sensor3,69.92598840779011,89.92284120600243,,,71.60889186110501,7957.0,71.65388927964284,7962.0,,
343,14,sensor3,69.92598840779011,89.92284120600243,,,72.35584900883302,8040.0,72.40084642737085,8045.0,,
344,14,sensor3,69.92598840779011,89.92284120600243,,,73.08480718914589,8121.0,73.09380667285345,8122.0,,
345,14,sensor3,69.92598840779011,89.92284120600243,,,73.81376536945875,8202.0,73.84976330428901,8206.0,,
346,14,sensor3,69.92598840779011,89.92284120600243,,,74.55172303347919,8284.0,74.58772096830945,8288.0,,
347,14,sensor3,69.92598840779011,89.92284120600243,,,75.30767966491476,8368.0,75.34367759974502,8372.0,,
348,14,sensor3,69.92598840779011,89.92284120600243,,,76.08163526376546,8454.0,76.13563216601086,8460.0,,
349,14,sensor3,69.92598840779011,89.92284120600243,,,76.81959292778589,8536.0,76.8465913789086,8539.0,,
350,14,sensor3,69.92598840779011,89.92284120600243,,,77.57554955922147,8620.0,77.62954646146686,8626.0,,
351,14,sensor3,69.92598840779011,89.92284120600243,,,78.34950515807216,8706.0,78.37650360919487,8709.0,,
352,14,sensor3,69.92598840779011,89.92284120600243,,,79.15945869175313,8796.0,79.18645714287584,8799.0,,
353,14,sensor3,69.92598840779011,89.92284120600243,,,79.90641583948114,8879.0,79.92441480689627,8881.0,,
354,14,sensor3,69.92598840779011,89.92284120600243,,,80.65337298720914,8962.0,80.69837040574697,8967.0,,
355,14,sensor3,69.92598840779011,89.92284120600243,,,81.4093296186447,9046.0,81.43632806976741,9049.0,,
356,14,sensor3,69.92598840779011,89.92284120600243,,,82.18328521749541,9132.0,82.21928315232567,9136.0,,
357,14,sensor3,69.92598840779011,89.92284120600243,,,82.92124288151585,9214.0,82.97523978376124,9220.0,,
358,14,sensor3,69.92598840779011,89.92284120600243,,,83.65020106182871,9295.0,83.72219693148925,9303.0,,
359,14,sensor3,69.92598840779011,89.92284120600243,,,84.38815872584915,9377.0,84.41515717697185,9380.0,,
360,14,sensor3,69.92598840779011,89.92284120600243,,,85.16211432469986,9463.0,85.19811225953012,9467.0,,
361,14,sensor3,69.92598840779011,89.92284120600243,,,85.90907147242785,9546.0,85.97206785838083,9553.0,,
362,14,sensor3,69.92598840779011,89.92284120600243,,,86.6470291364483,9628.0,86.69202655498613,9633.0,,
363,14,sensor3,69.92598840779011,89.92284120600243,,,87.40298576788386,9712.0,87.43898370271413,9716.0,,
364,14,sensor3,69.92598840779011,89.92284120600243,,,88.19494033414969,9800.0,88.23093826897997,9804.0,,
365,14,sensor3,69.92598840779011,89.92284120600243,,,88.9418974818777,9883.0,88.98689490041554,9888.0,,
366,14,sensor3,69.92598840779011,89.92284120600243,,,89.72485256443596,9970.0,89.77884946668136,9976.0,,
367,15,sensor3,74.92070186548942,94.91755466370172,,,75.2986801812072,8367.0,75.3256786323299,8370.0,,
368,15,sensor3,74.92070186548942,94.91755466370172,,,76.08163526376548,8454.0,76.13563216601086,8460.0,75.99164042668981,8444.0
369,15,sensor3,74.92070186548942,94.91755466370172,,,76.8195929277859,8536.0,76.84659137890861,8539.0,76.72959809071024,8526.0
370,15,sensor3,74.92070186548942,94.91755466370172,,,77.57554955922147,8620.0,77.62954646146687,8626.0,77.50355368956095,8612.0
371,15,sensor3,74.92070186548942,94.91755466370172,,,78.34950515807218,8706.0,78.37650360919488,8709.0,78.30450773953434,8701.0
372,15,sensor3,74.92070186548942,94.91755466370172,,,79.15945869175314,8796.0,79.18645714287584,8799.0,79.06946385467748,8786.0
373,15,sensor3,74.92070186548942,94.91755466370172,,,79.90641583948114,8879.0,79.92441480689628,8881.0,79.82542048611305,8870.0
374,15,sensor3,74.92070186548942,94.91755466370172,,,80.65337298720915,8962.0,80.69837040574699,8967.0,80.57237763384106,8953.0
375,15,sensor3,74.92070186548942,94.91755466370172,,,81.40932961864472,9046.0,81.43632806976741,9049.0,81.34633323269176,9039.0
376,15,sensor3,74.92070186548942,94.91755466370172,,,82.18328521749542,9132.0,82.21928315232569,9136.0,82.11128934783488,9124.0
377,15,sensor3,74.92070186548942,94.91755466370172,,,82.92124288151585,9214.0,82.97523978376125,9220.0,82.86724597927046,9208.0
378,15,sensor3,74.92070186548942,94.91755466370172,,,83.65020106182872,9295.0,83.72219693148926,9303.0,83.58720467587577,9288.0
379,15,sensor3,74.92070186548942,94.91755466370172,,,84.38815872584917,9377.0,84.41515717697186,9380.0,84.31616285618864,9369.0
380,15,sensor3,74.92070186548942,94.91755466370172,,,85.16211432469987,9463.0,85.19811225953013,9467.0,85.0991179387469,9456.0
381,15,sensor3,74.92070186548942,94.91755466370172,,,85.90907147242787,9546.0,85.97206785838083,9553.0,85.8460750864749,9539.0
382,15,sensor3,74.92070186548942,94.91755466370172,,,86.64702913644831,9628.0,86.69202655498614,9633.0,86.58403275049534,9621.0
383,15,sensor3,74.92070186548942,94.91755466370172,,,87.40298576788388,9712.0,87.43898370271414,9716.0,87.3399893819309,9705.0
384,15,sensor3,74.92070186548942,94.91755466370172,,,88.1949403341497,9800.0,88.2219387852724,9803.0,88.12294446448918,9792.0
385,15,sensor3,74.92070186548942,94.91755466370172,,,88.95089696558527,9884.0,88.9958943841231,9889.0,88.87890109592475,9876.0
386,15,sensor3,74.92070186548942,94.91755466370172,,,89.68885462960571,9966.0,89.71585308072841,9969.0,89.59885979253005,9956.0
387,15,sensor3,74.92070186548942,94.91755466370172,,,90.42681229362614,10048.0,90.46281022845642,10052.0,90.35481642396562,10040.0
388,15,sensor3,74.92070186548942,94.91755466370172,,,91.19176840876929,10133.0,91.21876685989199,10136.0,91.11077305540118,10124.0
389,15,sensor3,74.92070186548942,94.91755466370172,,,91.92072658908215,10214.0,91.96572400761998,10219.0,91.84873071942162,10206.0
390,15,sensor3,74.92070186548942,94.91755466370172,,,92.64068528568745,10294.0,92.67668322051773,10298.0,92.51469251378153,10280.0
391,15,sensor3,74.92070186548942,94.91755466370172,,,93.35164449858519,10373.0,93.38764243341546,10377.0,93.27964862892466,10365.0
392,15,sensor3,74.92070186548942,94.91755466370172,,,94.0716031951905,10453.0,94.11660061372834,10458.0,93.99960732552996,10445.0
393,16,sensor3,79.91541532318871,99.91226812140103,,,80.65337298720915,8962.0,80.69837040574699,8967.0,,
394,16,sensor3,79.91541532318871,99.91226812140103,,,81.40932961864472,9046.0,81.43632806976741,9049.0,,
395,16,sensor3,79.91541532318871,99.91226812140103,,,82.18328521749542,9132.0,82.21928315232569,9136.0,,
396,16,sensor3,79.91541532318871,99.91226812140103,,,82.92124288151585,9214.0,82.97523978376125,9220.0,,
397,16,sensor3,79.91541532318871,99.91226812140103,,,83.65020106182872,9295.0,83.72219693148925,9303.0,,
398,16,sensor3,79.91541532318871,99.91226812140103,,,84.38815872584917,9377.0,84.41515717697186,9380.0,,
399,16,sensor3,79.91541532318871,99.91226812140103,,,85.16211432469986,9463.0,85.19811225953012,9467.0,,
400,16,sensor3,79.91541532318871,99.91226812140103,,,85.90907147242787,9546.0,85.97206785838083,9553.0,,
401,16,sensor3,79.91541532318871,99.91226812140103,,,86.6470291364483,9628.0,86.69202655498613,9633.0,,
402,16,sensor3,79.91541532318871,99.91226812140103,,,87.40298576788388,9712.0,87.43898370271414,9716.0,,
403,16,sensor3,79.91541532318871,99.91226812140103,,,88.1949403341497,9800.0,88.2219387852724,9803.0,,
404,16,sensor3,79.91541532318871,99.91226812140103,,,88.95089696558527,9884.0,88.9958943841231,9889.0,,
405,16,sensor3,79.91541532318871,99.91226812140103,,,89.68885462960571,9966.0,89.71585308072841,9969.0,,
406,16,sensor3,79.91541532318871,99.91226812140103,,,90.42681229362614,10048.0,90.4628102284564,10052.0,,
407,16,sensor3,79.91541532318871,99.91226812140103,,,91.19176840876928,10133.0,91.21876685989199,10136.0,,
408,16,sensor3,79.91541532318871,99.91226812140103,,,91.92072658908215,10214.0,91.96572400761998,10219.0,,
409,16,sensor3,79.91541532318871,99.91226812140103,,,92.64068528568745,10294.0,92.67668322051772,10298.0,,
410,16,sensor3,79.91541532318871,99.91226812140103,,,93.35164449858519,10373.0,93.38764243341545,10377.0,,
411,16,sensor3,79.91541532318871,99.91226812140103,,,94.08060267889806,10454.0,94.11660061372832,10458.0,,
412,16,sensor3,79.91541532318871,99.91226812140103,,,94.80056137550336,10534.0,94.83655931033363,10538.0,,
413,16,sensor3,79.91541532318871,99.91226812140103,,,95.50252110469353,10612.0,95.52052007210867,10614.0,,
414,16,sensor3,79.91541532318871,99.91226812140103,,,96.19548135017614,10689.0,96.2314792850064,10693.0,,
415,16,sensor3,79.91541532318871,99.91226812140103,,,96.90644056307389,10768.0,96.94243849790413,10772.0,,
416,16,sensor3,79.91541532318871,99.91226812140103,,,97.64439822709431,10850.0,97.69839512933972,10856.0,,
417,16,sensor3,79.91541532318871,99.91226812140103,,,98.37335640740719,10931.0,98.38235589111476,10932.0,,
418,16,sensor3,79.91541532318871,99.91226812140103,,,99.05731716918223,11007.0,99.10231458772006,11012.0,,
419,17,sensor5,84.910128780888,104.90698157910032,,,85.91807095613542,9547.0,85.97206785838083,9553.0,85.8460750864749,9539.0
420,17,sensor5,84.910128780888,104.90698157910032,,,86.6470291364483,9628.0,86.69202655498613,9633.0,86.58403275049534,9621.0
421,17,sensor5,84.910128780888,104.90698157910032,,,87.40298576788386,9712.0,87.43898370271413,9716.0,87.3399893819309,9705.0
422,17,sensor5,84.910128780888,104.90698157910032,,,88.1949403341497,9800.0,88.2219387852724,9803.0,88.12294446448917,9792.0
423,17,sensor5,84.910128780888,104.90698157910032,,,88.95089696558527,9884.0,88.9958943841231,9889.0,88.87890109592473,9876.0
424,17,sensor5,84.910128780888,104.90698157910032,,,89.6888546296057,9966.0,89.71585308072841,9969.0,89.59885979253004,9956.0
425,17,sensor5,84.910128780888,104.90698157910032,,,90.42681229362614,10048.0,90.4628102284564,10052.0,90.35481642396562,10040.0
426,17,sensor5,84.910128780888,104.90698157910032,,,91.19176840876928,10133.0,91.21876685989197,10136.0,91.11077305540118,10124.0
427,17,sensor5,84.910128780888,104.90698157910032,,,91.92072658908215,10214.0,91.96572400761998,10219.0,91.84873071942161,10206.0
428,17,sensor5,84.910128780888,104.90698157910032,,,92.64068528568745,10294.0,92.67668322051772,10298.0,92.51469251378153,10280.0
429,17,sensor5,84.910128780888,104.90698157910032,,,93.35164449858519,10373.0,93.38764243341545,10377.0,93.27064914521709,10364.0
430,17,sensor5,84.910128780888,104.90698157910032,,,94.08060267889806,10454.0,94.11660061372832,10458.0,94.00860680923753,10446.0
431,17,sensor5,84.910128780888,104.90698157910032,,,94.80056137550336,10534.0,94.83655931033363,10538.0,94.72856550584282,10526.0
432,17,sensor5,84.910128780888,104.90698157910032,,,95.50252110469353,10612.0,95.52052007210867,10614.0,95.41252626761786,10602.0
433,17,sensor5,84.910128780888,104.90698157910032,,,96.19548135017614,10689.0,96.2314792850064,10693.0,96.11448599680804,10680.0
434,17,sensor5,84.910128780888,104.90698157910032,,,96.90644056307387,10768.0,96.94243849790413,10772.0,96.84344417712092,10761.0
435,17,sensor5,84.910128780888,104.90698157910032,,,97.64439822709431,10850.0,97.6983951293397,10856.0,97.57240235743379,10842.0
436,17,sensor5,84.910128780888,104.90698157910032,,,98.37335640740719,10931.0,98.38235589111474,10932.0,98.28336157033152,10921.0
437,17,sensor5,84.910128780888,104.90698157910032,,,99.06631665288978,11008.0,99.11131407142761,11013.0,99.00332026693683,11001.0
438,17,sensor5,84.910128780888,104.90698157910032,,,99.79527483320265,11089.0,99.84027225174049,11094.0,99.7322784472497,11082.0
439,17,sensor5,84.910128780888,104.90698157910032,,,100.52423301351553,11170.0,100.56923043205336,11175.0,100.452237143855,11162.0
440,17,sensor5,84.910128780888,104.90698157910032,,,101.22619274270569,11248.0,101.26219067753595,11252.0,101.15419687304517,11240.0
441,17,sensor5,84.910128780888,104.90698157910032,,,101.9191529881883,11325.0,101.9731498904337,11331.0,101.82915815111264,11315.0
442,17,sensor5,84.910128780888,104.90698157910032,,,102.62111271737848,11403.0,102.66611013591631,11408.0,102.55811633142551,11396.0
443,17,sensor5,84.910128780888,104.90698157910032,,,103.35907038139891,11485.0,103.39506831622917,11489.0,103.3050734791535,11479.0
444,17,sensor5,84.910128780888,104.90698157910032,,,104.02503217575881,11559.0,104.09702804541935,11567.0,103.99803372463612,11556.0
445,18,sensor3,89.90484223858729,109.90169503679961,,,90.41781280991857,10047.0,90.4628102284564,10052.0,90.3548164239656,10040.0
446,18,sensor3,89.90484223858729,109.90169503679961,,,91.19176840876928,10133.0,91.21876685989197,10136.0,91.11077305540118,10124.0
447,18,sensor3,89.90484223858729,109.90169503679961,,,91.92072658908214,10214.0,91.96572400761997,10219.0,91.84873071942161,10206.0
448,18,sensor3,89.90484223858729,109.90169503679961,,,92.64068528568745,10294.0,92.67668322051772,10298.0,92.51469251378151,10280.0
449,18,sensor3,89.90484223858729,109.90169503679961,,,93.35164449858519,10373.0,93.38764243341545,10377.0,93.27064914521709,10364.0
450,18,sensor3,89.90484223858729,109.90169503679961,,,94.08060267889806,10454.0,94.11660061372832,10458.0,94.00860680923752,10446.0
451,18,sensor3,89.90484223858729,109.90169503679961,,,94.80056137550336,10534.0,94.83655931033363,10538.0,94.72856550584282,10526.0
452,18,sensor3,89.90484223858729,109.90169503679961,,,95.50252110469353,10612.0,95.52052007210867,10614.0,95.41252626761786,10602.0
453,18,sensor3,89.90484223858729,109.90169503679961,,,96.19548135017614,10689.0,96.2314792850064,10693.0,96.11448599680804,10680.0
454,18,sensor3,89.90484223858729,109.90169503679961,,,96.90644056307387,10768.0,96.94243849790413,10772.0,96.8434441771209,10761.0
455,18,sensor3,89.90484223858729,109.90169503679961,,,97.64439822709431,10850.0,97.6983951293397,10856.0,97.57240235743377,10842.0
456,18,sensor3,89.90484223858729,109.90169503679961,,,98.37335640740717,10931.0,98.38235589111474,10932.0,98.28336157033152,10921.0
457,18,sensor3,89.90484223858729,109.90169503679961,,,99.06631665288978,11008.0,99.11131407142761,11013.0,99.00332026693681,11001.0
458,18,sensor3,89.90484223858729,109.90169503679961,,,99.79527483320265,11089.0,99.84027225174049,11094.0,99.73227844724968,11082.0
459,18,sensor3,89.90484223858729,109.90169503679961,,,100.52423301351553,11170.0,100.56923043205336,11175.0,100.45223714385499,11162.0
460,18,sensor3,89.90484223858729,109.90169503679961,,,101.22619274270569,11248.0,101.26219067753595,11252.0,101.15419687304517,11240.0
461,18,sensor3,89.90484223858729,109.90169503679961,,,101.9191529881883,11325.0,101.97314989043369,11331.0,101.82915815111264,11315.0
462,18,sensor3,89.90484223858729,109.90169503679961,,,102.62111271737847,11403.0,102.6661101359163,11408.0,102.55811633142551,11396.0
