peak_number,peak_index,peak_time,ibi_ms,is_valid_ibi
588,59669,1750839010.3881383,822.7508068084717,True
589,59771,1750839011.2976236,909.4853401184082,True
590,59868,1750839012.1698575,872.2338676452637,True
591,59960,1750839012.998479,828.6213874816895,True
592,60059,1750839013.8890097,890.5308246612549,True
593,60165,1750839014.8526757,963.6659622192383,True
594,60264,1750839015.7368932,884.2175006866455,True
595,60363,1750839016.6271925,890.2993202209473,True
596,60468,1750839017.570567,943.3743953704834,True
597,60573,1750839018.5248723,954.3054103851318,True
598,60680,1750839019.4789774,954.1051387786865,True
599,60780,1750839020.3783126,899.3351459503174,True
600,60877,1750839021.2601275,881.8149566650391,True
601,60979,1750839022.1696346,909.5070362091064,True
602,61086,1750839023.1370487,967.414140701294,True
603,61186,1750839024.03651,899.4612693786621,True
604,61255,1750839024.6532094,616.6994571685791,True
605,61392,1750839025.8855174,1232.3079109191895,False
606,61499,1750839026.849373,963.8557434082031,True
607,61598,1750839027.7445323,895.1592445373535,True
608,61697,1750839028.6402187,895.6863880157471,True
609,61806,1750839029.6166224,976.4037132263184,True
610,61917,1750839030.6196086,1002.9861927032471,True
611,62017,1750839031.519943,900.334358215332,True
612,62119,1750839032.428118,908.174991607666,True
613,62225,1750839033.3925903,964.4722938537598,True
614,62333,1750839034.3645985,972.008228302002,True
615,62432,1750839035.245327,880.7284832000732,True
616,62534,1750839036.1645863,919.2593097686768,True
617,62648,1750839037.1899123,1025.3260135650635,True
618,62751,1750839038.1170452,927.1328449249268,True
619,62854,1750839039.0484192,931.3740730285645,True
620,62965,1750839040.0513525,1002.9332637786865,True
621,63075,1750839041.0333514,981.9989204406738,True
622,63175,1750839041.9328494,899.4979858398438,True
623,63215,1750839042.2924132,359.56382751464844,True
624,63356,1750839043.5626955,1270.28226852417,False
625,63553,1750839045.3430958,1780.400276184082,False
626,63593,1750839045.7033627,360.26692390441895,True
627,63693,1750839046.6038902,900.5274772644043,True
628,63842,1750839047.9404936,1336.6034030914307,False
629,63930,1750839048.729184,788.6903285980225,True
630,64033,1750839049.6632514,934.0674877166748,True
631,64141,1750839050.634916,971.6646671295166,True
632,64239,1750839051.5086448,873.7287521362305,True
633,64342,1750839052.4363031,927.6583194732666,True
634,64451,1750839053.4166024,980.2992343902588,True
635,64551,1750839054.3165402,899.9378681182861,True
636,64654,1750839055.2487342,932.1939945220947,True
637,64766,1750839056.2554054,1006.6711902618408,True
638,64875,1750839057.2322054,976.7999649047852,True
639,64972,1750839058.105021,872.8156089782715,True
640,65108,1750839059.3297884,1224.7674465179443,False
641,65175,1750839059.9328032,603.0147075653076,True
642,65280,1750839060.8774312,944.6280002593994,True
643,65378,1750839061.7639587,886.5275382995605,True
644,65479,1750839062.6680405,904.0818214416504,True
645,65609,1750839063.8479836,1179.9430847167969,True
646,65730,1750839064.9316158,1083.632230758667,True
647,65832,1750839065.844422,912.8062725067139,True
648,65942,1750839066.8355274,991.105318069458,True
649,66065,1750839067.9514232,1115.8957481384277,True
650,66317,1750839070.2206357,2269.212484359741,False
651,66419,1750839071.126877,906.2414169311523,True
652,66531,1750839072.1351902,1008.3131790161133,True
653,66656,1750839073.260677,1125.4868507385254,True
