peak_number,peak_index,peak_time,ibi_ms,is_valid_ibi
590,56299,1750838980.04982,1044.0483093261719,True
591,56369,1750838980.6892054,639.385461807251,True
592,56445,1750838981.3730965,683.8910579681396,True
593,56496,1750838981.8227828,449.68628883361816,True
594,56577,1750838982.5614471,738.6643886566162,True
595,56641,1750838983.136736,575.2887725830078,True
596,56735,1750838983.974089,837.352991104126,True
597,56896,1750838985.4222517,1448.1627941131592,False
598,56980,1750838986.1779456,755.6939125061035,True
599,57034,1750838986.6657283,487.78271675109863,True
600,57093,1750838987.205004,539.2756462097168,True
601,57154,1750838987.745537,540.5330657958984,True
602,57266,1750838988.7581196,1012.582540512085,True
603,57307,1750838989.1216156,363.4960651397705,True
604,57363,1750838989.6261132,504.4975280761719,True
605,57469,1750838990.5889,962.7869129180908,True
606,57564,1750838991.435515,846.6148376464844,True
607,57662,1750838992.3216677,886.1527442932129,True
608,57747,1750838993.0823903,760.7226371765137,True
609,57842,1750838993.9373891,854.9988269805908,True
610,57956,1750838994.9614592,1024.0700244903564,True
611,58037,1750838995.700601,739.1419410705566,True
612,58120,1750838996.4412067,740.6055927276611,True
613,58211,1750838997.2573717,816.1649703979492,True
614,58252,1750838997.626779,369.40741539001465,True
615,58411,1750838999.058226,1431.4470291137695,False
616,58625,1750839000.9930704,1934.8442554473877,False
617,58724,1750839001.8745234,881.4530372619629,True
618,58833,1750839002.8650613,990.5378818511963,True
619,58984,1750839004.2139354,1348.8740921020508,False
620,59113,1750839005.384195,1170.259714126587,True
621,59159,1750839005.7889082,404.7131538391113,True
622,59217,1750839006.3207986,531.8903923034668,True
623,59317,1750839007.220145,899.3463516235352,True
624,59408,1750839008.030529,810.3840351104736,True
625,59493,1750839008.804376,773.8468647003174,True
626,59576,1750839009.5427463,738.370418548584,True
627,59665,1750839010.3526592,809.912919998169,True
628,59766,1750839011.256591,903.9318561553955,True
629,59864,1750839012.1340845,877.4933815002441,True
630,59955,1750839012.953744,819.6594715118408,True
631,60055,1750839013.8537066,899.9626636505127,True
632,60162,1750839014.821384,967.6773548126221,True
633,60259,1750839015.6894128,868.0288791656494,True
634,60360,1750839016.599194,909.7812175750732,True
635,60465,1750839017.5514283,952.2342681884766,True
636,60570,1750839018.4925056,941.0772323608398,True
637,60676,1750839019.4420767,949.5711326599121,True
638,60775,1750839020.3326895,890.6128406524658,True
639,60875,1750839021.233607,900.9175300598145,True
640,60976,1750839022.1429858,909.3787670135498,True
641,61083,1750839023.1049526,961.9667530059814,True
642,61182,1750839024.00041,895.4575061798096,True
643,61278,1750839024.8647215,864.3114566802979,True
644,61387,1750839025.8408506,976.1290550231934,True
645,61494,1750839026.8084686,967.6179885864258,True
646,61592,1750839027.686219,877.7503967285156,True
647,61693,1750839028.603932,917.712926864624,True
648,61802,1750839029.5806332,976.7012596130371,True
649,61913,1750839030.583598,1002.9647350311279,True
650,62012,1750839031.4653747,881.7768096923828,True
651,62116,1750839032.4021285,936.7537498474121,True
652,62222,1750839033.3570724,954.9438953399658,True
653,62330,1750839034.3284907,971.4183807373047,True
654,62428,1750839035.2093334,880.8426856994629,True
655,62530,1750839036.1322937,922.9602813720703,True
656,62646,1750839037.177652,1045.3581809997559,True
657,62745,1750839038.071514,893.8620090484619,True
658,62850,1750839039.0079162,936.4023208618164,True
659,62962,1750839040.0211232,1013.206958770752,True
660,63072,1750839041.0053527,984.229564666748,True
661,63170,1750839041.8918986,886.5458965301514,True
662,63269,1750839042.7872145,895.3158855438232,True
663,63376,1750839043.7413762,954.1616439819336,True
664,63463,1750839044.524383,783.0069065093994,True
665,63558,1750839045.383989,859.6060276031494,True
666,63746,1750839047.0761986,1692.2094821929932,False
667,63832,1750839047.845076,768.8775062561035,True
668,63929,1750839048.7281508,883.0747604370117,True
669,64028,1750839049.609846,881.6952705383301,True
670,64139,1750839050.6089144,999.0682601928711,True
671,64235,1750839051.473115,864.2005920410156,True
672,64337,1750839052.400304,927.1891117095947,True
673,64449,1750839053.4075854,1007.2813034057617,True
674,64547,1750839054.2809415,873.3561038970947,True
675,64651,1750839055.2161963,935.2548122406006,True
676,64762,1750839056.220198,1004.0016174316406,True
677,64871,1750839057.196058,975.8601188659668,True
678,64967,1750839058.0608969,864.8388385772705,True
679,65070,1750839058.988,927.1030426025391,True
680,65172,1750839059.905783,917.7830219268799,True
681,65276,1750839060.8410656,935.2827072143555,True
682,65369,1750839061.6875503,846.4846611022949,True
683,65478,1750839062.6635408,975.9905338287354,True
684,65605,1750839063.8113835,1147.8426456451416,True
685,65726,1750839064.8959498,1084.566354751587,True
686,65829,1750839065.8294234,933.4735870361328,True
687,65939,1750839066.8087366,979.3131351470947,True
688,66059,1750839067.887456,1078.7193775177002,True
689,66217,1750839069.3190436,1431.5876960754395,False
690,66312,1750839070.1646852,845.6416130065918,True
691,66418,1750839071.1228333,958.1480026245117,True
692,66530,1750839072.127616,1004.7826766967773,True
693,66650,1750839073.2079468,1080.3308486938477,True
