heartbeat_id,window_id,sensor_pair,sensor_names,ptt_ms,sensor3_time_s,sensor4_time_s,window_start_s,window_end_s,reference_sensor,reference_mean_ibi_ms,sensor5_time_s
815,41,sensor3-sensor4,finger→wrist,26.998611080841783,206.93535439773214,206.96235300881298,204.78446504829063,224.78143632217777,sensor3,782.5847406353596,
816,41,sensor3-sensor4,finger→wrist,26.998611080841783,207.75431226718476,207.7813108782656,204.78446504829063,224.78143632217777,sensor3,782.5847406353596,
817,41,sensor3-sensor4,finger→wrist,35.99814810780799,208.54627152555653,208.58226967366434,204.78446504829063,224.78143632217777,sensor3,782.5847406353596,
818,41,sensor3-sensor4,finger→wrist,17.999074053903996,209.35622985798219,209.3742289320361,204.78446504829063,224.78143632217777,sensor3,782.5847406353596,
819,41,sensor3-sensor4,finger→wrist,44.99768513474578,210.19318680148874,210.23818448662348,204.78446504829063,224.78143632217777,sensor3,782.5847406353596,
820,41,sensor3-sensor4,finger→wrist,53.99722216171199,210.96714698580658,211.0211442079683,204.78446504829063,224.78143632217777,sensor3,782.5847406353596,
821,41,sensor3-sensor4,finger→wrist,53.99722216174041,211.73210763309748,211.78610485525923,204.78446504829063,224.78143632217777,sensor3,782.5847406353596,
822,41,sensor3-sensor4,finger→wrist,35.99814810780799,212.54206596552316,212.57806411363097,204.78446504829063,224.78143632217777,sensor3,782.5847406353596,
823,41,sensor3-sensor4,finger→wrist,62.9967591886782,213.30702661281407,213.37002337200275,204.78446504829063,224.78143632217777,sensor3,782.5847406353596,
824,41,sensor3-sensor4,finger→wrist,17.999074053903996,214.071987260105,214.0899863341589,204.78446504829063,224.78143632217777,sensor3,782.5847406353596,
825,41,sensor3-sensor4,finger→wrist,35.99814810780799,214.80994929631504,214.84594744442285,204.78446504829063,224.78143632217777,sensor3,782.5847406353596,
826,41,sensor3-sensor4,finger→wrist,44.9976851347742,215.60190855468682,215.6469062398216,204.78446504829063,224.78143632217777,sensor3,782.5847406353596,
827,41,sensor3-sensor4,finger→wrist,44.9976851347742,216.38486827603163,216.4298659611664,204.78446504829063,224.78143632217777,sensor3,782.5847406353596,
828,41,sensor3-sensor4,finger→wrist,8.999537026937787,217.13182984926866,217.1408293862956,204.78446504829063,224.78143632217777,sensor3,782.5847406353596,
829,41,sensor3-sensor4,finger→wrist,62.9967591886782,217.8697918854787,217.93278864466737,204.78446504829063,224.78143632217777,sensor3,782.5847406353596,
830,41,sensor3-sensor4,finger→wrist,35.99814810780799,218.66175114385047,218.69774929195827,204.78446504829063,224.78143632217777,sensor3,782.5847406353596,
831,41,sensor3-sensor4,finger→wrist,26.998611080870205,219.48070901330308,219.50770762438395,204.78446504829063,224.78143632217777,sensor3,782.5847406353596,
832,41,sensor3-sensor4,finger→wrist,26.998611080870205,220.245669660594,220.27266827167486,204.78446504829063,224.78143632217777,sensor3,782.5847406353596,
833,41,sensor3-sensor4,finger→wrist,44.99768513474578,220.99263123383102,221.03762891896577,204.78446504829063,224.78143632217777,sensor3,782.5847406353596,
834,41,sensor3-sensor4,finger→wrist,35.99814810780799,221.78459049220277,221.82058864031058,204.78446504829063,224.78143632217777,sensor3,782.5847406353596,
835,41,sensor3-sensor4,finger→wrist,44.99768513474578,222.5675502135476,222.61254789868235,204.78446504829063,224.78143632217777,sensor3,782.5847406353596,
836,41,sensor3-sensor4,finger→wrist,44.9976851347742,223.28751317570374,223.3325108608385,204.78446504829063,224.78143632217777,sensor3,782.5847406353596,
837,41,sensor3-sensor4,finger→wrist,62.996759188649776,224.03447474894077,224.09747150812942,204.78446504829063,224.78143632217777,sensor3,782.5847406353596,
838,42,sensor3-sensor4,finger→wrist,53.99722216171199,210.18418726446177,210.23818448662348,209.77920809824894,229.77617937213608,sensor3,770.7203509881613,
839,42,sensor3-sensor4,finger→wrist,62.996759188649776,210.9671469858066,211.03014374499526,209.77920809824894,229.77617937213608,sensor3,770.7203509881613,
840,42,sensor3-sensor4,finger→wrist,53.99722216171199,211.7321076330975,211.78610485525923,209.77920809824894,229.77617937213608,sensor3,770.7203509881613,
841,42,sensor3-sensor4,finger→wrist,35.99814810780799,212.5420659655232,212.578064113631,209.77920809824894,229.77617937213608,sensor3,770.7203509881613,
842,42,sensor3-sensor4,finger→wrist,62.996759188649776,213.3070266128141,213.37002337200275,209.77920809824894,229.77617937213608,sensor3,770.7203509881613,
843,42,sensor3-sensor4,finger→wrist,17.999074053903996,214.071987260105,214.0899863341589,209.77920809824894,229.77617937213608,sensor3,770.7203509881613,
844,42,sensor3-sensor4,finger→wrist,35.99814810780799,214.80994929631507,214.84594744442288,209.77920809824894,229.77617937213608,sensor3,770.7203509881613,
845,42,sensor3-sensor4,finger→wrist,44.9976851347742,215.60190855468682,215.6469062398216,209.77920809824894,229.77617937213608,sensor3,770.7203509881613,
846,42,sensor3-sensor4,finger→wrist,44.99768513474578,216.38486827603165,216.4298659611664,209.77920809824894,229.77617937213608,sensor3,770.7203509881613,
847,42,sensor3-sensor4,finger→wrist,8.999537026937787,217.13182984926866,217.1408293862956,209.77920809824894,229.77617937213608,sensor3,770.7203509881613,
848,42,sensor3-sensor4,finger→wrist,62.996759188649776,217.86979188547872,217.93278864466737,209.77920809824894,229.77617937213608,sensor3,770.7203509881613,
849,42,sensor3-sensor4,finger→wrist,35.99814810780799,218.66175114385047,218.69774929195827,209.77920809824894,229.77617937213608,sensor3,770.7203509881613,
850,42,sensor3-sensor4,finger→wrist,26.998611080841783,219.4807090133031,219.50770762438395,209.77920809824894,229.77617937213608,sensor3,770.7203509881613,
851,42,sensor3-sensor4,finger→wrist,26.998611080841783,220.24566966059402,220.27266827167486,209.77920809824894,229.77617937213608,sensor3,770.7203509881613,
852,42,sensor3-sensor4,finger→wrist,44.99768513474578,220.99263123383102,221.03762891896577,209.77920809824894,229.77617937213608,sensor3,770.7203509881613,
853,42,sensor3-sensor4,finger→wrist,35.99814810780799,221.7845904922028,221.8205886403106,209.77920809824894,229.77617937213608,sensor3,770.7203509881613,
854,42,sensor3-sensor4,finger→wrist,44.99768513474578,222.5675502135476,222.61254789868235,209.77920809824894,229.77617937213608,sensor3,770.7203509881613,
855,42,sensor3-sensor4,finger→wrist,35.99814810780799,223.2965127127307,223.3325108608385,209.77920809824894,229.77617937213608,sensor3,770.7203509881613,
856,42,sensor3-sensor4,finger→wrist,62.9967591886782,224.0254752119138,224.08847197110248,209.77920809824894,229.77617937213608,sensor3,770.7203509881613,
857,42,sensor3-sensor4,finger→wrist,35.99814810780799,224.80843493325864,224.84443308136645,209.77920809824894,229.77617937213608,sensor3,770.7203509881613,
858,42,sensor3-sensor4,finger→wrist,35.99814810780799,225.58239511757648,225.6183932656843,209.77920809824894,229.77617937213608,sensor3,770.7203509881613,
859,42,sensor3-sensor4,finger→wrist,35.99814810780799,226.3293566908135,226.36535483892132,209.77920809824894,229.77617937213608,sensor3,770.7203509881613,
860,42,sensor3-sensor4,finger→wrist,44.9976851347742,227.06731872702355,227.11231641215832,209.77920809824894,229.77617937213608,sensor3,770.7203509881613,
861,42,sensor3-sensor4,finger→wrist,35.99814810780799,227.85927798539532,227.89527613350313,209.77920809824894,229.77617937213608,sensor3,770.7203509881613,
862,42,sensor3-sensor4,finger→wrist,62.9967591886782,228.66023678079404,228.72323353998272,209.77920809824894,229.77617937213608,sensor3,770.7203509881613,
863,42,sensor3-sensor4,finger→wrist,26.998611080841783,229.4521960391658,229.47919465024665,209.77920809824894,229.77617937213608,sensor3,770.7203509881613,
864,43,sensor3-sensor4,finger→wrist,35.99814810780799,215.60190855468684,215.63790670279465,214.77395114820726,234.77092242209437,sensor3,772.8352421894951,
865,43,sensor3-sensor4,finger→wrist,44.99768513474578,216.38486827603165,216.4298659611664,214.77395114820726,234.77092242209437,sensor3,772.8352421894951,
866,43,sensor3-sensor4,finger→wrist,8.999537026966209,217.13182984926866,217.14082938629562,214.77395114820726,234.77092242209437,sensor3,772.8352421894951,
867,43,sensor3-sensor4,finger→wrist,62.996759188649776,217.86979188547872,217.93278864466737,214.77395114820726,234.77092242209437,sensor3,772.8352421894951,
868,43,sensor3-sensor4,finger→wrist,35.99814810780799,218.6617511438505,218.6977492919583,214.77395114820726,234.77092242209437,sensor3,772.8352421894951,
869,43,sensor3-sensor4,finger→wrist,26.998611080841783,219.4807090133031,219.50770762438395,214.77395114820726,234.77092242209437,sensor3,772.8352421894951,
870,43,sensor3-sensor4,finger→wrist,26.998611080870205,220.24566966059402,220.2726682716749,214.77395114820726,234.77092242209437,sensor3,772.8352421894951,
871,43,sensor3-sensor4,finger→wrist,44.9976851347742,220.99263123383102,221.0376289189658,214.77395114820726,234.77092242209437,sensor3,772.8352421894951,
872,43,sensor3-sensor4,finger→wrist,35.99814810780799,221.7845904922028,221.8205886403106,214.77395114820726,234.77092242209437,sensor3,772.8352421894951,
873,43,sensor3-sensor4,finger→wrist,44.9976851347742,222.5675502135476,222.61254789868238,214.77395114820726,234.77092242209437,sensor3,772.8352421894951,
874,43,sensor3-sensor4,finger→wrist,35.99814810780799,223.2965127127307,223.3325108608385,214.77395114820726,234.77092242209437,sensor3,772.8352421894951,
875,43,sensor3-sensor4,finger→wrist,62.996759188649776,224.02547521191383,224.08847197110248,214.77395114820726,234.77092242209437,sensor3,772.8352421894951,
876,43,sensor3-sensor4,finger→wrist,35.99814810780799,224.80843493325864,224.84443308136645,214.77395114820726,234.77092242209437,sensor3,772.8352421894951,
877,43,sensor3-sensor4,finger→wrist,35.99814810780799,225.5823951175765,225.61839326568432,214.77395114820726,234.77092242209437,sensor3,772.8352421894951,
878,43,sensor3-sensor4,finger→wrist,35.99814810780799,226.3293566908135,226.36535483892132,214.77395114820726,234.77092242209437,sensor3,772.8352421894951,
879,43,sensor3-sensor4,finger→wrist,44.99768513474578,227.06731872702358,227.11231641215832,214.77395114820726,234.77092242209437,sensor3,772.8352421894951,
880,43,sensor3-sensor4,finger→wrist,35.99814810780799,227.85927798539532,227.89527613350313,214.77395114820726,234.77092242209437,sensor3,772.8352421894951,
881,43,sensor3-sensor4,finger→wrist,62.9967591886782,228.66023678079404,228.72323353998272,214.77395114820726,234.77092242209437,sensor3,772.8352421894951,
882,43,sensor3-sensor4,finger→wrist,17.999074053903996,229.4521960391658,229.47019511321972,214.77395114820726,234.77092242209437,sensor3,772.8352421894951,
883,43,sensor3-sensor4,finger→wrist,62.9967591886782,230.19915761240281,230.2621543715915,214.77395114820726,234.77092242209437,sensor3,772.8352421894951,
884,43,sensor3-sensor4,finger→wrist,44.99768513474578,231.01811548185546,231.0631131669902,214.77395114820726,234.77092242209437,sensor3,772.8352421894951,
885,43,sensor3-sensor4,finger→wrist,62.996759188649776,231.80107520320027,231.86407196238892,214.77395114820726,234.77092242209437,sensor3,772.8352421894951,
886,43,sensor3-sensor4,finger→wrist,26.998611080870205,232.56603585049118,232.59303446157205,214.77395114820726,234.77092242209437,sensor3,772.8352421894951,
887,43,sensor3-sensor4,finger→wrist,53.99722216171199,233.33099649778208,233.3849937199438,214.77395114820726,234.77092242209437,sensor3,772.8352421894951,
888,43,sensor3-sensor4,finger→wrist,44.99768513474578,234.14995436723473,234.19495205236947,214.77395114820726,234.77092242209437,sensor3,772.8352421894951,
889,44,sensor3-sensor4,finger→wrist,35.99814810780799,220.23667012356705,220.27266827167486,219.76869419816555,239.7656654720527,sensor3,775.4001102421762,
890,44,sensor3-sensor4,finger→wrist,44.99768513474578,220.99263123383102,221.03762891896577,219.76869419816555,239.7656654720527,sensor3,775.4001102421762,
891,44,sensor3-sensor4,finger→wrist,35.99814810780799,221.78459049220277,221.82058864031058,219.76869419816555,239.7656654720527,sensor3,775.4001102421762,
892,44,sensor3-sensor4,finger→wrist,44.9976851347742,222.56755021354758,222.61254789868235,219.76869419816555,239.7656654720527,sensor3,775.4001102421762,
893,44,sensor3-sensor4,finger→wrist,35.99814810780799,223.2965127127307,223.3325108608385,219.76869419816555,239.7656654720527,sensor3,775.4001102421762,
894,44,sensor3-sensor4,finger→wrist,62.996759188649776,224.0254752119138,224.08847197110245,219.76869419816555,239.7656654720527,sensor3,775.4001102421762,
895,44,sensor3-sensor4,finger→wrist,35.99814810780799,224.8084349332586,224.84443308136642,219.76869419816555,239.7656654720527,sensor3,775.4001102421762,
896,44,sensor3-sensor4,finger→wrist,35.99814810780799,225.58239511757648,225.6183932656843,219.76869419816555,239.7656654720527,sensor3,775.4001102421762,
897,44,sensor3-sensor4,finger→wrist,35.99814810780799,226.32935669081348,226.3653548389213,219.76869419816555,239.7656654720527,sensor3,775.4001102421762,
898,44,sensor3-sensor4,finger→wrist,44.99768513474578,227.06731872702355,227.1123164121583,219.76869419816555,239.7656654720527,sensor3,775.4001102421762,
899,44,sensor3-sensor4,finger→wrist,35.99814810780799,227.85927798539532,227.89527613350313,219.76869419816555,239.7656654720527,sensor3,775.4001102421762,
900,44,sensor3-sensor4,finger→wrist,62.996759188649776,228.66023678079404,228.7232335399827,219.76869419816555,239.7656654720527,sensor3,775.4001102421762,
901,44,sensor3-sensor4,finger→wrist,17.999074053875574,229.4521960391658,229.4701951132197,219.76869419816555,239.7656654720527,sensor3,775.4001102421762,
902,44,sensor3-sensor4,finger→wrist,62.996759188649776,230.19915761240281,230.26215437159146,219.76869419816555,239.7656654720527,sensor3,775.4001102421762,
903,44,sensor3-sensor4,finger→wrist,44.99768513474578,231.01811548185543,231.06311316699018,219.76869419816555,239.7656654720527,sensor3,775.4001102421762,
904,44,sensor3-sensor4,finger→wrist,62.9967591886782,231.80107520320024,231.86407196238892,219.76869419816555,239.7656654720527,sensor3,775.4001102421762,
905,44,sensor3-sensor4,finger→wrist,26.998611080870205,232.56603585049115,232.59303446157202,219.76869419816555,239.7656654720527,sensor3,775.4001102421762,
906,44,sensor3-sensor4,finger→wrist,53.99722216171199,233.33099649778208,233.3849937199438,219.76869419816555,239.7656654720527,sensor3,775.4001102421762,
907,44,sensor3-sensor4,finger→wrist,53.99722216171199,234.14095483020773,234.19495205236944,219.76869419816555,239.7656654720527,sensor3,775.4001102421762,
908,44,sensor3-sensor4,finger→wrist,26.998611080841783,234.92391455155257,234.9509131626334,219.76869419816555,239.7656654720527,sensor3,775.4001102421762,
909,44,sensor3-sensor4,finger→wrist,44.99768513474578,235.68887519884348,235.73387288397822,219.76869419816555,239.7656654720527,sensor3,775.4001102421762,
910,44,sensor3-sensor4,finger→wrist,53.99722216171199,236.4898339942422,236.5438312164039,219.76869419816555,239.7656654720527,sensor3,775.4001102421762,
911,44,sensor3-sensor4,finger→wrist,26.998611080870205,237.272793715587,237.29979232666787,219.76869419816555,239.7656654720527,sensor3,775.4001102421762,
912,44,sensor3-sensor4,finger→wrist,17.999074053875574,238.03775436287793,238.0557534369318,219.76869419816555,239.7656654720527,sensor3,775.4001102421762,
913,44,sensor3-sensor4,finger→wrist,53.99722216171199,238.75771732503406,238.81171454719578,219.76869419816555,239.7656654720527,sensor3,775.4001102421762,
914,44,sensor3-sensor4,finger→wrist,8.999537026937787,239.62167287962146,239.6306724166484,219.76869419816555,239.7656654720527,sensor3,775.4001102421762,
915,45,sensor3-sensor4,finger→wrist,35.99814810780799,225.58239511757648,225.6183932656843,224.76343724812386,244.760408522011,sensor3,776.5850492840583,
916,45,sensor3-sensor4,finger→wrist,35.99814810780799,226.32935669081348,226.3653548389213,224.76343724812386,244.760408522011,sensor3,776.5850492840583,
917,45,sensor3-sensor4,finger→wrist,44.9976851347742,227.06731872702355,227.11231641215832,224.76343724812386,244.760408522011,sensor3,776.5850492840583,
918,45,sensor3-sensor4,finger→wrist,35.99814810780799,227.85927798539532,227.89527613350313,224.76343724812386,244.760408522011,sensor3,776.5850492840583,
919,45,sensor3-sensor4,finger→wrist,62.9967591886782,228.66023678079404,228.72323353998272,224.76343724812386,244.760408522011,sensor3,776.5850492840583,
920,45,sensor3-sensor4,finger→wrist,17.999074053903996,229.4521960391658,229.47019511321972,224.76343724812386,244.760408522011,sensor3,776.5850492840583,
921,45,sensor3-sensor4,finger→wrist,62.9967591886782,230.19915761240281,230.2621543715915,224.76343724812386,244.760408522011,sensor3,776.5850492840583,
922,45,sensor3-sensor4,finger→wrist,44.9976851347742,231.01811548185543,231.0631131669902,224.76343724812386,244.760408522011,sensor3,776.5850492840583,
923,45,sensor3-sensor4,finger→wrist,62.9967591886782,231.80107520320024,231.86407196238892,224.76343724812386,244.760408522011,sensor3,776.5850492840583,
924,45,sensor3-sensor4,finger→wrist,26.998611080841783,232.56603585049118,232.59303446157202,224.76343724812386,244.760408522011,sensor3,776.5850492840583,
925,45,sensor3-sensor4,finger→wrist,53.99722216171199,233.33099649778208,233.3849937199438,224.76343724812386,244.760408522011,sensor3,776.5850492840583,
926,45,sensor3-sensor4,finger→wrist,53.99722216171199,234.14095483020776,234.19495205236947,224.76343724812386,244.760408522011,sensor3,776.5850492840583,
927,45,sensor3-sensor4,finger→wrist,26.998611080841783,234.92391455155257,234.9509131626334,224.76343724812386,244.760408522011,sensor3,776.5850492840583,
928,45,sensor3-sensor4,finger→wrist,44.9976851347742,235.68887519884348,235.73387288397825,224.76343724812386,244.760408522011,sensor3,776.5850492840583,
929,45,sensor3-sensor4,finger→wrist,53.99722216171199,236.4898339942422,236.5438312164039,224.76343724812386,244.760408522011,sensor3,776.5850492840583,
930,45,sensor3-sensor4,finger→wrist,35.99814810780799,237.272793715587,237.3087918636948,224.76343724812386,244.760408522011,sensor3,776.5850492840583,
931,45,sensor3-sensor4,finger→wrist,26.998611080870205,238.02875482585097,238.05575343693184,224.76343724812386,244.760408522011,sensor3,776.5850492840583,
932,45,sensor3-sensor4,finger→wrist,53.99722216171199,238.76671686206103,238.82071408422274,224.76343724812386,244.760408522011,sensor3,776.5850492840583,
933,45,sensor3-sensor4,finger→wrist,35.99814810780799,239.5586761204328,239.59467426854062,224.76343724812386,244.760408522011,sensor3,776.5850492840583,
934,45,sensor3-sensor4,finger→wrist,35.99814810780799,240.33263630475065,240.36863445285846,224.76343724812386,244.760408522011,sensor3,776.5850492840583,
935,45,sensor3-sensor4,finger→wrist,35.99814810780799,241.07959787798768,241.1155960260955,224.76343724812386,244.760408522011,sensor3,776.5850492840583,
936,45,sensor3-sensor4,finger→wrist,8.999537026937787,241.8445585252786,241.85355806230552,224.76343724812386,244.760408522011,sensor3,776.5850492840583,
937,45,sensor3-sensor4,finger→wrist,44.99768513474578,242.67251593175817,242.71751361689292,224.76343724812386,244.760408522011,sensor3,776.5850492840583,
938,45,sensor3-sensor4,finger→wrist,26.998611080870205,243.446476116076,243.47347472715688,224.76343724812386,244.760408522011,sensor3,776.5850492840583,
939,45,sensor3-sensor4,finger→wrist,17.999074053903996,244.22043630039389,244.2384353744478,224.76343724812386,244.760408522011,sensor3,776.5850492840583,
940,46,sensor3-sensor4,finger→wrist,62.9967591886782,230.19915761240281,230.2621543715915,229.75818029808218,249.75515157196932,sensor3,771.4403139503175,
941,46,sensor3-sensor4,finger→wrist,44.99768513474578,231.01811548185546,231.0631131669902,229.75818029808218,249.75515157196932,sensor3,771.4403139503175,
942,46,sensor3-sensor4,finger→wrist,62.996759188649776,231.80107520320027,231.86407196238892,229.75818029808218,249.75515157196932,sensor3,771.4403139503175,
943,46,sensor3-sensor4,finger→wrist,26.998611080841783,232.56603585049118,232.59303446157202,229.75818029808218,249.75515157196932,sensor3,771.4403139503175,
944,46,sensor3-sensor4,finger→wrist,53.99722216171199,233.33099649778208,233.3849937199438,229.75818029808218,249.75515157196932,sensor3,771.4403139503175,
945,46,sensor3-sensor4,finger→wrist,53.99722216171199,234.14095483020776,234.19495205236947,229.75818029808218,249.75515157196932,sensor3,771.4403139503175,
946,46,sensor3-sensor4,finger→wrist,26.998611080870205,234.92391455155257,234.95091316263344,229.75818029808218,249.75515157196932,sensor3,771.4403139503175,
947,46,sensor3-sensor4,finger→wrist,44.9976851347742,235.68887519884348,235.73387288397825,229.75818029808218,249.75515157196932,sensor3,771.4403139503175,
948,46,sensor3-sensor4,finger→wrist,53.99722216171199,236.48983399424222,236.54383121640393,229.75818029808218,249.75515157196932,sensor3,771.4403139503175,
949,46,sensor3-sensor4,finger→wrist,35.99814810780799,237.27279371558703,237.30879186369484,229.75818029808218,249.75515157196932,sensor3,771.4403139503175,
950,46,sensor3-sensor4,finger→wrist,26.998611080841783,238.028754825851,238.05575343693184,229.75818029808218,249.75515157196932,sensor3,771.4403139503175,
951,46,sensor3-sensor4,finger→wrist,53.99722216171199,238.76671686206103,238.82071408422274,229.75818029808218,249.75515157196932,sensor3,771.4403139503175,
952,46,sensor3-sensor4,finger→wrist,35.99814810780799,239.5586761204328,239.59467426854062,229.75818029808218,249.75515157196932,sensor3,771.4403139503175,
953,46,sensor3-sensor4,finger→wrist,35.99814810780799,240.33263630475068,240.3686344528585,229.75818029808218,249.75515157196932,sensor3,771.4403139503175,
954,46,sensor3-sensor4,finger→wrist,35.99814810780799,241.07959787798768,241.1155960260955,229.75818029808218,249.75515157196932,sensor3,771.4403139503175,
955,46,sensor3-sensor4,finger→wrist,8.999537026966209,241.8445585252786,241.85355806230555,229.75818029808218,249.75515157196932,sensor3,771.4403139503175,
956,46,sensor3-sensor4,finger→wrist,44.99768513474578,242.67251593175817,242.71751361689292,229.75818029808218,249.75515157196932,sensor3,771.4403139503175,
957,46,sensor3-sensor4,finger→wrist,26.998611080841783,243.44647611607604,243.47347472715688,229.75818029808218,249.75515157196932,sensor3,771.4403139503175,
958,46,sensor3-sensor4,finger→wrist,17.999074053903996,244.22043630039389,244.2384353744478,229.75818029808218,249.75515157196932,sensor3,771.4403139503175,
959,46,sensor3-sensor4,finger→wrist,53.99722216171199,244.96739787363092,245.02139509579263,229.75818029808218,249.75515157196932,sensor3,771.4403139503175,
960,46,sensor3-sensor4,finger→wrist,35.99814810780799,245.75935713200266,245.79535528011047,229.75818029808218,249.75515157196932,sensor3,771.4403139503175,
961,46,sensor3-sensor4,finger→wrist,26.998611080841783,246.47932009415882,246.50631870523966,229.75818029808218,249.75515157196932,sensor3,771.4403139503175,
962,46,sensor3-sensor4,finger→wrist,53.99722216171199,247.20828259334192,247.26227981550363,229.75818029808218,249.75515157196932,sensor3,771.4403139503175,
963,46,sensor3-sensor4,finger→wrist,17.999074053932418,247.97324324063283,247.99124231468676,229.75818029808218,249.75515157196932,sensor3,771.4403139503175,
964,46,sensor3-sensor4,finger→wrist,0.0,248.73820388792376,248.73820388792376,229.75818029808218,249.75515157196932,sensor3,771.4403139503175,
965,46,sensor3-sensor4,finger→wrist,17.999074053903996,249.48516546116076,249.50316453521467,229.75818029808218,249.75515157196932,sensor3,771.4403139503175,
966,47,sensor3-sensor4,finger→wrist,44.99768513474578,235.68887519884348,235.73387288397822,234.75292334804047,254.7498946219276,sensor3,774.3351650273204,
967,47,sensor3-sensor4,finger→wrist,53.99722216171199,236.4898339942422,236.5438312164039,234.75292334804047,254.7498946219276,sensor3,774.3351650273204,
968,47,sensor3-sensor4,finger→wrist,35.99814810780799,237.272793715587,237.3087918636948,234.75292334804047,254.7498946219276,sensor3,774.3351650273204,
969,47,sensor3-sensor4,finger→wrist,26.998611080841783,238.02875482585097,238.0557534369318,234.75292334804047,254.7498946219276,sensor3,774.3351650273204,
970,47,sensor3-sensor4,finger→wrist,53.99722216171199,238.76671686206103,238.82071408422274,234.75292334804047,254.7498946219276,sensor3,774.3351650273204,
971,47,sensor3-sensor4,finger→wrist,35.99814810780799,239.55867612043278,239.5946742685406,234.75292334804047,254.7498946219276,sensor3,774.3351650273204,
972,47,sensor3-sensor4,finger→wrist,35.99814810780799,240.33263630475065,240.36863445285846,234.75292334804047,254.7498946219276,sensor3,774.3351650273204,
973,47,sensor3-sensor4,finger→wrist,35.99814810780799,241.07959787798765,241.11559602609546,234.75292334804047,254.7498946219276,sensor3,774.3351650273204,
974,47,sensor3-sensor4,finger→wrist,8.999537026966209,241.84455852527856,241.85355806230552,234.75292334804047,254.7498946219276,sensor3,774.3351650273204,
975,47,sensor3-sensor4,finger→wrist,44.9976851347742,242.67251593175814,242.71751361689292,234.75292334804047,254.7498946219276,sensor3,774.3351650273204,
976,47,sensor3-sensor4,finger→wrist,26.998611080841783,243.446476116076,243.47347472715686,234.75292334804047,254.7498946219276,sensor3,774.3351650273204,
977,47,sensor3-sensor4,finger→wrist,17.999074053903996,244.22043630039389,244.2384353744478,234.75292334804047,254.7498946219276,sensor3,774.3351650273204,
