heartbeat_id,window_id,reference_sensor,window_start_s,window_end_s,sensor3_peak_time_s,sensor3_peak_idx,sensor4_peak_time_s,sensor4_peak_idx,sensor5_peak_time_s,sensor5_peak_idx
256,19,sensor3,94.90011794920785,114.897089223095,95.6020818373101,10623.0,95.6380799854179,10627,95.5660836892023,10619.0
257,19,sensor3,94.90011794920785,114.897089223095,96.32204479946625,10703.0,96.34904341054711,10706,,
258,19,sensor3,94.90011794920785,114.897089223095,97.03300822459545,10782.0,97.08700544675716,10788,96.9880105394607,10777.0
259,19,sensor3,94.90011794920785,114.897089223095,97.80696840891332,10868.0,97.85196609404808,10873,97.75297118675161,10862.0
260,19,sensor3,94.90011794920785,114.897089223095,98.54493044512337,10950.0,98.58992813025813,10955,98.4639346118808,10941.0
261,19,sensor3,94.90011794920785,114.897089223095,99.25589387025258,11029.0,99.30089155538734,11034,99.18389757403696,11021.0
262,19,sensor3,94.90011794920785,114.897089223095,100.03885359159739,11116.0,100.0748517397052,11120,99.99385590646263,11111.0
263,19,sensor3,94.90011794920785,114.897089223095,100.7858151648344,11199.0,100.82181331294221,11203,100.73181794267269,11193.0
264,19,sensor3,94.90011794920785,114.897089223095,101.52377720104445,11281.0,101.55977534915226,11285,101.4787795159097,11276.0
265,19,sensor3,94.90011794920785,114.897089223095,102.29773738536232,11367.0,102.34273507049708,11372,102.25273970022756,11362.0
266,19,sensor3,94.90011794920785,114.897089223095,103.08969664373409,11455.0,103.13469432886885,11460,103.02669988454542,11448.0
267,19,sensor3,94.90011794920785,114.897089223095,103.82765867994415,11537.0,103.87265636507891,11542,103.78266099480939,11532.0
268,19,sensor3,94.90011794920785,114.897089223095,104.60161886426201,11623.0,104.62861747534286,11626,104.52062303101944,11614.0
269,19,sensor3,94.90011794920785,114.897089223095,105.38457858560682,11710.0,105.42957627074159,11715,105.32158182641817,11703.0
270,19,sensor3,94.90011794920785,114.897089223095,106.12254062181688,11792.0,106.15853876992469,11796,,
271,19,sensor3,94.90011794920785,114.897089223095,106.87850173208084,11876.0,106.91449988018864,11880,106.80650543586523,11868.0
272,19,sensor3,94.90011794920785,114.897089223095,107.6524619163987,11962.0,107.67946052747956,11965,107.598464694237,11956.0
273,19,sensor3,94.90011794920785,114.897089223095,108.3814244155818,12043.0,108.41742256368961,12047,108.29142904531228,12033.0
274,19,sensor3,94.90011794920785,114.897089223095,109.11938645179187,12125.0,109.14638506287272,12128,109.0383906185493,12116.0
275,19,sensor3,94.90011794920785,114.897089223095,109.88434709908277,12210.0,109.93834432124449,12216,109.83034987692106,12204.0
276,19,sensor3,94.90011794920785,114.897089223095,110.69430543150845,12300.0,110.73030357961626,12304,110.64030820934674,12294.0
277,19,sensor3,94.90011794920785,114.897089223095,111.4322674677185,12382.0,111.46826561582631,12386,111.37827024555679,12376.0
278,19,sensor3,94.90011794920785,114.897089223095,112.21522718906331,12469.0,112.25122533717112,12473,112.15223042987466,12462.0
279,19,sensor3,94.90011794920785,114.897089223095,113.02518552148899,12559.0,113.07018320662375,12564,112.98018783635423,12554.0
280,19,sensor3,94.90011794920785,114.897089223095,113.81714477986077,12647.0,113.84414339094161,12650,113.74514848364515,12639.0
281,19,sensor3,94.90011794920785,114.897089223095,114.57310589012472,12731.0,114.62710311228643,12737,114.52810820498996,12726.0
282,20,sensor3,99.89486099916616,119.8918322730533,100.78581516483439,11199.0,100.8218133129422,11203,,
283,20,sensor3,99.89486099916616,119.8918322730533,101.52377720104445,11281.0,101.55977534915226,11285,,
284,20,sensor3,99.89486099916616,119.8918322730533,102.29773738536231,11367.0,102.34273507049707,11372,,
285,20,sensor3,99.89486099916616,119.8918322730533,103.08969664373409,11455.0,103.13469432886885,11460,,
286,20,sensor3,99.89486099916616,119.8918322730533,103.82765867994414,11537.0,103.8726563650789,11542,,
287,20,sensor3,99.89486099916616,119.8918322730533,104.60161886426201,11623.0,104.62861747534286,11626,,
288,20,sensor3,99.89486099916616,119.8918322730533,105.38457858560682,11710.0,105.42957627074158,11715,,
289,20,sensor3,99.89486099916616,119.8918322730533,106.12254062181688,11792.0,106.15853876992469,11796,,
290,20,sensor3,99.89486099916616,119.8918322730533,106.87850173208084,11876.0,106.91449988018864,11880,,
291,20,sensor3,99.89486099916616,119.8918322730533,107.65246191639869,11962.0,107.67946052747955,11965,,
292,20,sensor3,99.89486099916616,119.8918322730533,108.3814244155818,12043.0,108.41742256368961,12047,,
293,20,sensor3,99.89486099916616,119.8918322730533,109.11938645179185,12125.0,109.14638506287271,12128,,
294,20,sensor3,99.89486099916616,119.8918322730533,109.88434709908277,12210.0,109.93834432124449,12216,,
295,20,sensor3,99.89486099916616,119.8918322730533,110.69430543150844,12300.0,110.73030357961625,12304,,
296,20,sensor3,99.89486099916616,119.8918322730533,111.4322674677185,12382.0,111.46826561582631,12386,,
297,20,sensor3,99.89486099916616,119.8918322730533,112.21522718906331,12469.0,112.25122533717112,12473,,
298,20,sensor3,99.89486099916616,119.8918322730533,113.02518552148899,12559.0,113.07018320662375,12564,,
299,20,sensor3,99.89486099916616,119.8918322730533,113.81714477986075,12647.0,113.84414339094161,12650,,
300,20,sensor3,99.89486099916616,119.8918322730533,114.56410635309777,12730.0,114.61810357525948,12736,,
301,20,sensor3,99.89486099916616,119.8918322730533,115.39206375957734,12822.0,115.4370614447121,12827,,
302,20,sensor3,99.89486099916616,119.8918322730533,116.24701977713777,12917.0,116.28301792524557,12921,,
303,20,sensor3,99.89486099916616,119.8918322730533,117.02097996145564,13003.0,117.0659776465904,13008,,
304,20,sensor3,99.89486099916616,119.8918322730533,117.8309382938813,13093.0,117.87593597901606,13098,,
305,20,sensor3,99.89486099916616,119.8918322730533,118.64989616333392,13184.0,118.6948938484687,13189,,
306,20,sensor3,99.89486099916616,119.8918322730533,119.43285588467874,13271.0,119.4778535698135,13276,,
307,21,sensor3,104.88960404912447,124.88657532301161,105.37557904857988,11709.0,105.42957627074159,11715,105.32158182641817,11703.0
308,21,sensor3,104.88960404912447,124.88657532301161,106.13154015884383,11793.0,106.15853876992469,11796,,
309,21,sensor3,104.88960404912447,124.88657532301161,106.87850173208085,11876.0,106.91449988018866,11880,106.80650543586523,11868.0
310,21,sensor3,104.88960404912447,124.88657532301161,107.6524619163987,11962.0,107.67946052747956,11965,107.598464694237,11956.0
311,21,sensor3,104.88960404912447,124.88657532301161,108.38142441558182,12043.0,108.41742256368961,12047,108.2914290453123,12033.0
312,21,sensor3,104.88960404912447,124.88657532301161,109.11938645179187,12125.0,109.14638506287272,12128,109.0383906185493,12116.0
313,21,sensor3,104.88960404912447,124.88657532301161,109.88434709908277,12210.0,109.93834432124449,12216,109.83034987692106,12204.0
314,21,sensor3,104.88960404912447,124.88657532301161,110.69430543150845,12300.0,110.73030357961626,12304,110.64030820934674,12294.0
315,21,sensor3,104.88960404912447,124.88657532301161,111.4322674677185,12382.0,111.46826561582631,12386,111.37827024555679,12376.0
316,21,sensor3,104.88960404912447,124.88657532301161,112.21522718906333,12469.0,112.25122533717114,12473,112.15223042987466,12462.0
317,21,sensor3,104.88960404912447,124.88657532301161,113.02518552148899,12559.0,113.07018320662375,12564,112.98018783635423,12554.0
318,21,sensor3,104.88960404912447,124.88657532301161,113.81714477986077,12647.0,113.84414339094162,12650,113.74514848364515,12639.0
319,21,sensor3,104.88960404912447,124.88657532301161,114.56410635309777,12730.0,114.61810357525948,12736,114.51910866796301,12725.0
320,21,sensor3,104.88960404912447,124.88657532301161,115.39206375957735,12822.0,115.4370614447121,12827,115.32006746336174,12814.0
321,21,sensor3,104.88960404912447,124.88657532301161,116.24701977713778,12917.0,116.28301792524559,12921,116.17502348092216,12909.0
322,21,sensor3,104.88960404912447,124.88657532301161,117.02097996145564,13003.0,117.0659776465904,13008,116.97598227632088,12998.0
323,21,sensor3,104.88960404912447,124.88657532301161,117.83093829388132,13093.0,117.87593597901608,13098,117.76794153469265,13086.0
324,21,sensor3,104.88960404912447,124.88657532301161,118.64989616333393,13184.0,118.6948938484687,13189,118.61389801522613,13180.0
325,21,sensor3,104.88960404912447,124.88657532301161,119.43285588467876,13271.0,119.46885403278657,13275,,
326,21,sensor3,104.88960404912447,124.88657532301161,120.18881699494271,13355.0,120.23381468007747,13360,120.134819772781,13349.0
327,21,sensor3,104.88960404912447,124.88657532301161,120.98977579034144,13444.0,121.01677440142228,13447,120.94477810520667,13439.0
328,21,sensor3,104.88960404912447,124.88657532301161,121.73673736357844,13527.0,121.7817350487132,13532,121.68274014141673,13521.0
329,21,sensor3,104.88960404912447,124.88657532301161,122.4567003257346,13607.0,122.49269847384241,13611,122.41170264059983,13602.0
330,21,sensor3,104.88960404912447,124.88657532301161,123.17666328789075,13687.0,123.22166097302551,13692,123.12266606572904,13681.0
331,21,sensor3,104.88960404912447,124.88657532301161,123.92362486112775,13770.0,123.94162393518165,13772,123.86062810193908,13763.0
332,21,sensor3,104.88960404912447,124.88657532301161,124.63458828625696,13849.0,124.66158689733781,13852,124.56259199004134,13841.0
333,22,sensor3,109.88434709908277,129.88131837296993,110.69430543150844,12300.0,110.73030357961625,12304,,
334,22,sensor3,109.88434709908277,129.88131837296993,111.42326793069155,12381.0,111.46826561582631,12386,,
335,22,sensor3,109.88434709908277,129.88131837296993,112.21522718906331,12469.0,112.25122533717112,12473,,
336,22,sensor3,109.88434709908277,129.88131837296993,113.02518552148899,12559.0,113.07018320662375,12564,,
337,22,sensor3,109.88434709908277,129.88131837296993,113.81714477986075,12647.0,113.84414339094161,12650,,
338,22,sensor3,109.88434709908277,129.88131837296993,114.56410635309777,12730.0,114.61810357525948,12736,,
339,22,sensor3,109.88434709908277,129.88131837296993,115.39206375957734,12822.0,115.4370614447121,12827,,
340,22,sensor3,109.88434709908277,129.88131837296993,116.24701977713777,12917.0,116.28301792524557,12921,,
341,22,sensor3,109.88434709908277,129.88131837296993,117.02097996145564,13003.0,117.0659776465904,13008,,
342,22,sensor3,109.88434709908277,129.88131837296993,117.8309382938813,13093.0,117.87593597901606,13098,,
343,22,sensor3,109.88434709908277,129.88131837296993,118.64989616333393,13184.0,118.6948938484687,13189,,
344,22,sensor3,109.88434709908277,129.88131837296993,119.43285588467874,13271.0,119.46885403278655,13275,,
345,22,sensor3,109.88434709908277,129.88131837296993,120.18881699494271,13355.0,120.23381468007747,13360,,
346,22,sensor3,109.88434709908277,129.88131837296993,120.98977579034143,13444.0,121.01677440142228,13447,,
347,22,sensor3,109.88434709908277,129.88131837296993,121.73673736357844,13527.0,121.78173504871319,13532,,
348,22,sensor3,109.88434709908277,129.88131837296993,122.45670032573459,13607.0,122.4926984738424,13611,,
349,22,sensor3,109.88434709908277,129.88131837296993,123.17666328789073,13687.0,123.22166097302551,13692,,
350,22,sensor3,109.88434709908277,129.88131837296993,123.92362486112775,13770.0,123.94162393518165,13772,,
351,22,sensor3,109.88434709908277,129.88131837296993,124.62558874922999,13848.0,124.6435878232839,13850,,
352,22,sensor3,109.88434709908277,129.88131837296993,125.32755263733225,13926.0,125.372550322467,13931,,
353,22,sensor3,109.88434709908277,129.88131837296993,126.08351374759621,14010.0,126.13751096975791,14016,,
354,22,sensor3,109.88434709908277,129.88131837296993,126.83047532083322,14093.0,126.85747393191407,14096,,
355,22,sensor3,109.88434709908277,129.88131837296993,127.54143874596241,14172.0,127.58643643109717,14177,,
356,22,sensor3,109.88434709908277,129.88131837296993,128.27940078217247,14254.0,128.34239754136112,14261,,
357,22,sensor3,109.88434709908277,129.88131837296993,129.0803595775712,14343.0,129.0983586516251,14345,,
358,23,sensor3,114.87909014904109,134.87606142292822,115.39206375957735,12822.0,115.43706144471211,12827,,
359,23,sensor3,114.87909014904109,134.87606142292822,116.25601931416473,12918.0,116.28301792524559,12921,,
360,23,sensor3,114.87909014904109,134.87606142292822,117.02097996145564,13003.0,117.05697810956345,13007,,
361,23,sensor3,114.87909014904109,134.87606142292822,117.83093829388132,13093.0,117.87593597901608,13098,,
362,23,sensor3,114.87909014904109,134.87606142292822,118.64989616333393,13184.0,118.6948938484687,13189,,
363,23,sensor3,114.87909014904109,134.87606142292822,119.43285588467876,13271.0,119.46885403278657,13275,,
364,23,sensor3,114.87909014904109,134.87606142292822,120.18881699494271,13355.0,120.23381468007747,13360,,
365,23,sensor3,114.87909014904109,134.87606142292822,120.98977579034144,13444.0,121.0167744014223,13447,,
366,23,sensor3,114.87909014904109,134.87606142292822,121.73673736357844,13527.0,121.7817350487132,13532,,
367,23,sensor3,114.87909014904109,134.87606142292822,122.4567003257346,13607.0,122.49269847384241,13611,,
368,23,sensor3,114.87909014904109,134.87606142292822,123.17666328789075,13687.0,123.22166097302551,13692,,
369,23,sensor3,114.87909014904109,134.87606142292822,123.92362486112776,13770.0,123.94162393518167,13772,,
370,23,sensor3,114.87909014904109,134.87606142292822,124.62558874923,13848.0,124.64358782328391,13850,,
371,23,sensor3,114.87909014904109,134.87606142292822,125.32755263733225,13926.0,125.37255032246702,13931,,
372,23,sensor3,114.87909014904109,134.87606142292822,126.08351374759621,14010.0,126.13751096975793,14016,,
373,23,sensor3,114.87909014904109,134.87606142292822,126.83047532083322,14093.0,126.85747393191407,14096,,
374,23,sensor3,114.87909014904109,134.87606142292822,127.54143874596242,14172.0,127.58643643109718,14177,,
375,23,sensor3,114.87909014904109,134.87606142292822,128.27940078217247,14254.0,128.3513970783881,14262,,
376,23,sensor3,114.87909014904109,134.87606142292822,129.0803595775712,14343.0,129.08935911459815,14344,,
377,23,sensor3,114.87909014904109,134.87606142292822,129.8093220767543,14424.0,129.84532022486212,14428,,
378,23,sensor3,114.87909014904109,134.87606142292822,130.54728411296435,14506.0,130.58328226107216,14510,,
379,23,sensor3,114.87909014904109,134.87606142292822,131.31224476025528,14591.0,131.33924337133612,14594,,
380,23,sensor3,114.87909014904109,134.87606142292822,132.0772054075462,14676.0,132.10420401862703,14679,,
381,23,sensor3,114.87909014904109,134.87606142292822,132.78816883267538,14755.0,132.81516744375625,14758,,
382,23,sensor3,114.87909014904109,134.87606142292822,133.51713133185848,14836.0,133.54412994293935,14839,,
383,23,sensor3,114.87909014904109,134.87606142292822,134.26409290509548,14919.0,134.3000910532033,14923,,
384,24,sensor3,119.87383319899939,139.87080447288653,120.17981745791576,13354.0,120.23381468007747,13360,,
385,24,sensor3,119.87383319899939,139.87080447288653,120.98977579034143,13444.0,121.01677440142228,13447,120.94477810520667,13439.0
386,24,sensor3,119.87383319899939,139.87080447288653,121.73673736357844,13527.0,121.7817350487132,13532,121.68274014141673,13521.0
387,24,sensor3,119.87383319899939,139.87080447288653,122.45670032573459,13607.0,122.4926984738424,13611,122.41170264059983,13602.0
388,24,sensor3,119.87383319899939,139.87080447288653,123.17666328789075,13687.0,123.22166097302551,13692,123.12266606572904,13681.0
389,24,sensor3,119.87383319899939,139.87080447288653,123.92362486112775,13770.0,123.94162393518165,13772,123.86062810193908,13763.0
390,24,sensor3,119.87383319899939,139.87080447288653,124.62558874923,13848.0,124.64358782328391,13850,124.55359245301439,13840.0
391,24,sensor3,119.87383319899939,139.87080447288653,125.32755263733225,13926.0,125.372550322467,13931,125.28255495219749,13921.0
392,24,sensor3,119.87383319899939,139.87080447288653,126.08351374759621,14010.0,126.13751096975793,14016,126.0295165254345,14004.0
393,24,sensor3,119.87383319899939,139.87080447288653,126.83047532083322,14093.0,126.85747393191407,14096,126.7584790246176,14085.0
394,24,sensor3,119.87383319899939,139.87080447288653,127.54143874596241,14172.0,127.58643643109718,14177,127.48744152380071,14166.0
395,24,sensor3,119.87383319899939,139.87080447288653,128.27940078217247,14254.0,128.3513970783881,14262,128.22540356001076,14248.0
396,24,sensor3,119.87383319899939,139.87080447288653,129.0803595775712,14343.0,129.08935911459815,14344,129.01736281838254,14336.0
397,24,sensor3,119.87383319899939,139.87080447288653,129.80932207675428,14424.0,129.8453202248621,14428,129.74632531756563,14417.0
398,24,sensor3,119.87383319899939,139.87080447288653,130.54728411296435,14506.0,130.58328226107216,14510,130.5022864278296,14501.0
399,24,sensor3,119.87383319899939,139.87080447288653,131.31224476025525,14591.0,131.33924337133612,14594,131.24024846403964,14583.0
400,24,sensor3,119.87383319899939,139.87080447288653,132.0772054075462,14676.0,132.10420401862703,14679,132.0142086483575,14669.0
401,24,sensor3,119.87383319899939,139.87080447288653,132.78816883267538,14755.0,132.81516744375622,14758,132.7251720734867,14748.0
402,24,sensor3,119.87383319899939,139.87080447288653,133.52613086888545,14837.0,133.54412994293935,14839,133.46313410969677,14830.0
403,24,sensor3,119.87383319899939,139.87080447288653,134.26409290509548,14919.0,134.3000910532033,14923,134.20109614590683,14912.0
404,24,sensor3,119.87383319899939,139.87080447288653,135.00205494130554,15001.0,135.02905355238642,15004,134.9390581821169,14994.0
405,24,sensor3,119.87383319899939,139.87080447288653,135.71301836643474,15080.0,135.7400169775156,15083,135.6500216072461,15073.0
406,24,sensor3,119.87383319899939,139.87080447288653,136.44198086561786,15161.0,136.47797901372564,15165,136.3789841064292,15154.0
407,24,sensor3,119.87383319899939,139.87080447288653,137.2339401239896,15249.0,137.26993827209742,15253,137.17094336480096,15242.0
408,24,sensor3,119.87383319899939,139.87080447288653,137.97190216019968,15331.0,137.99890077128055,15334,137.908905401011,15324.0
409,24,sensor3,119.87383319899939,139.87080447288653,138.72786327046364,15415.0,138.76386141857145,15419,138.67386604830193,15409.0
410,24,sensor3,119.87383319899939,139.87080447288653,139.52882206586236,15504.0,139.56482021397017,15508,139.47482484370065,15498.0
411,25,sensor3,124.86857624895771,144.86554752284485,125.31855310030531,13925.0,125.37255032246702,13931,125.27355541517055,13920.0
412,25,sensor3,124.86857624895771,144.86554752284485,126.08351374759621,14010.0,126.13751096975793,14016,126.0295165254345,14004.0
413,25,sensor3,124.86857624895771,144.86554752284485,126.83047532083323,14093.0,126.85747393191409,14096,126.75847902461761,14085.0
414,25,sensor3,124.86857624895771,144.86554752284485,127.54143874596242,14172.0,127.58643643109718,14177,127.48744152380071,14166.0
415,25,sensor3,124.86857624895771,144.86554752284485,128.27940078217247,14254.0,128.3513970783881,14262,128.22540356001076,14248.0
416,25,sensor3,124.86857624895771,144.86554752284485,129.0803595775712,14343.0,129.08935911459815,14344,129.01736281838254,14336.0
417,25,sensor3,124.86857624895771,144.86554752284485,129.8093220767543,14424.0,129.84532022486212,14428,129.74632531756563,14417.0
418,25,sensor3,124.86857624895771,144.86554752284485,130.54728411296435,14506.0,130.58328226107216,14510,130.5022864278296,14501.0
419,25,sensor3,124.86857624895771,144.86554752284485,131.31224476025528,14591.0,131.33924337133612,14594,131.24024846403967,14583.0
420,25,sensor3,124.86857624895771,144.86554752284485,132.0772054075462,14676.0,132.10420401862703,14679,132.0142086483575,14669.0
421,25,sensor3,124.86857624895771,144.86554752284485,132.78816883267538,14755.0,132.81516744375625,14758,132.72517207348673,14748.0
422,25,sensor3,124.86857624895771,144.86554752284485,133.52613086888545,14837.0,133.54412994293935,14839,133.46313410969677,14830.0
423,25,sensor3,124.86857624895771,144.86554752284485,134.2640929050955,14919.0,134.30009105320332,14923,134.20109614590683,14912.0
424,25,sensor3,124.86857624895771,144.86554752284485,135.00205494130554,15001.0,135.02905355238642,15004,134.9390581821169,14994.0
425,25,sensor3,124.86857624895771,144.86554752284485,135.71301836643477,15080.0,135.7400169775156,15083,135.6500216072461,15073.0
426,25,sensor3,124.86857624895771,144.86554752284485,136.44198086561786,15161.0,136.47797901372567,15165,136.3789841064292,15154.0
427,25,sensor3,124.86857624895771,144.86554752284485,137.23394012398964,15249.0,137.26993827209745,15253,137.17094336480096,15242.0
428,25,sensor3,124.86857624895771,144.86554752284485,137.97190216019968,15331.0,137.99890077128055,15334,137.90890540101103,15324.0
429,25,sensor3,124.86857624895771,144.86554752284485,138.7368628074906,15416.0,138.76386141857145,15419,138.67386604830193,15409.0
430,25,sensor3,124.86857624895771,144.86554752284485,139.52882206586236,15504.0,139.56482021397017,15508,139.47482484370065,15498.0
431,25,sensor3,124.86857624895771,144.86554752284485,140.2937827131533,15589.0,140.32978086126107,15593,140.2127868799107,15580.0
432,25,sensor3,124.86857624895771,144.86554752284485,141.01374567530942,15669.0,141.06774289747113,15675,140.97774752720161,15665.0
433,25,sensor3,124.86857624895771,144.86554752284485,141.7877058596273,15755.0,141.81470447070814,15758,141.71570956341168,15747.0
434,25,sensor3,124.86857624895771,144.86554752284485,142.54366696989126,15839.0,142.5706655809721,15842,,
435,25,sensor3,124.86857624895771,144.86554752284485,143.2456308579935,15917.0,143.25463039502046,15918,143.20963270988568,15913.0
436,25,sensor3,124.86857624895771,144.86554752284485,143.9205961350149,15992.0,143.9565942831227,15996,143.8485998387993,15984.0
437,25,sensor3,124.86857624895771,144.86554752284485,144.5955614120363,16067.0,144.72155493041362,16081,144.5325646528476,16060.0
438,26,sensor3,129.86331929891602,149.86029057280314,130.54728411296438,14506.0,130.59228179809912,14511,130.5022864278296,14501.0
439,26,sensor3,129.86331929891602,149.86029057280314,131.30324522322832,14590.0,131.3302438343092,14593,131.24924800106663,14584.0
440,26,sensor3,129.86331929891602,149.86029057280314,132.0772054075462,14676.0,132.113203555654,14680,132.01420864835754,14669.0
441,26,sensor3,129.86331929891602,149.86029057280314,132.78816883267538,14755.0,132.81516744375625,14758,132.72517207348673,14748.0
442,26,sensor3,129.86331929891602,149.86029057280314,133.52613086888545,14837.0,133.54412994293935,14839,133.4631341096968,14830.0
443,26,sensor3,129.86331929891602,149.86029057280314,134.2640929050955,14919.0,134.30009105320332,14923,134.20109614590683,14912.0
444,26,sensor3,129.86331929891602,149.86029057280314,135.00205494130557,15001.0,135.02905355238642,15004,134.9390581821169,14994.0
445,26,sensor3,129.86331929891602,149.86029057280314,135.71301836643477,15080.0,135.7400169775156,15083,135.6500216072461,15073.0
446,26,sensor3,129.86331929891602,149.86029057280314,136.44198086561786,15161.0,136.47797901372567,15165,136.37898410642921,15154.0
447,26,sensor3,129.86331929891602,149.86029057280314,137.23394012398964,15249.0,137.26993827209745,15253,137.17094336480096,15242.0
448,26,sensor3,129.86331929891602,149.86029057280314,137.9719021601997,15331.0,137.99890077128055,15334,137.90890540101103,15324.0
449,26,sensor3,129.86331929891602,149.86029057280314,138.7368628074906,15416.0,138.76386141857145,15419,138.67386604830193,15409.0
450,26,sensor3,129.86331929891602,149.86029057280314,139.52882206586239,15504.0,139.56482021397017,15508,139.47482484370067,15498.0
451,26,sensor3,129.86331929891602,149.86029057280314,140.2937827131533,15589.0,140.3297808612611,15593,140.2127868799107,15580.0
452,26,sensor3,129.86331929891602,149.86029057280314,141.01374567530945,15669.0,141.06774289747113,15675,140.97774752720164,15665.0
453,26,sensor3,129.86331929891602,149.86029057280314,141.7877058596273,15755.0,141.81470447070816,15758,141.71570956341168,15747.0
454,26,sensor3,129.86331929891602,149.86029057280314,142.54366696989126,15839.0,142.5706655809721,15842,,
455,26,sensor3,129.86331929891602,149.86029057280314,143.24563085799352,15917.0,143.24563085799352,15917,143.2096327098857,15913.0
456,26,sensor3,129.86331929891602,149.86029057280314,143.9205961350149,15992.0,143.97459335717662,15998,143.8485998387993,15984.0
457,26,sensor3,129.86331929891602,149.86029057280314,144.5955614120363,16067.0,144.64055909717106,16072,144.54156418987458,16061.0
458,26,sensor3,129.86331929891602,149.86029057280314,145.24352807797683,16139.0,145.2705266890577,16142,145.17153178176122,16131.0
459,26,sensor3,129.86331929891602,149.86029057280314,145.89149474391738,16211.0,145.92749289202519,16215,145.83749752175567,16205.0
460,26,sensor3,129.86331929891602,149.86029057280314,146.56646002093876,16286.0,146.60245816904657,16290,146.52146233580402,16281.0
461,26,sensor3,129.86331929891602,149.86029057280314,147.35841927931054,16374.0,147.37641835336444,16376,147.29542252012186,16367.0
462,26,sensor3,129.86331929891602,149.86029057280314,148.07838224146667,16454.0,148.1323794636284,16460,148.024385019305,16448.0
463,26,sensor3,129.86331929891602,149.86029057280314,148.8073447406498,16535.0,148.85234242578454,16540,148.75334751848808,16529.0
464,26,sensor3,129.86331929891602,149.86029057280314,149.54530677685983,16617.0,149.54530677685983,16617,149.48231001767118,16610.0
465,27,sensor3,134.8580623488743,154.85503362276145,135.71301836643474,15080.0,135.7400169775156,15083,,
466,27,sensor3,134.8580623488743,154.85503362276145,136.44198086561784,15161.0,136.47797901372564,15165,,
467,27,sensor3,134.8580623488743,154.85503362276145,137.2339401239896,15249.0,137.26993827209742,15253,,
468,27,sensor3,134.8580623488743,154.85503362276145,137.97190216019968,15331.0,137.99890077128052,15334,,
469,27,sensor3,134.8580623488743,154.85503362276145,138.73686280749058,15416.0,138.76386141857145,15419,,
470,27,sensor3,134.8580623488743,154.85503362276145,139.52882206586236,15504.0,139.56482021397017,15508,,
471,27,sensor3,134.8580623488743,154.85503362276145,140.29378271315326,15589.0,140.32978086126107,15593,,
472,27,sensor3,134.8580623488743,154.85503362276145,141.01374567530942,15669.0,141.06774289747113,15675,,
473,27,sensor3,134.8580623488743,154.85503362276145,141.7877058596273,15755.0,141.81470447070814,15758,,
474,27,sensor3,134.8580623488743,154.85503362276145,142.54366696989123,15839.0,142.5706655809721,15842,,
475,27,sensor3,134.8580623488743,154.85503362276145,143.2456308579935,15917.0,143.2456308579935,15917,,
476,27,sensor3,134.8580623488743,154.85503362276145,143.92059613501488,15992.0,143.9745933571766,15998,,
477,27,sensor3,134.8580623488743,154.85503362276145,144.59556141203626,16067.0,144.64055909717104,16072,,
478,27,sensor3,134.8580623488743,154.85503362276145,145.2435280779768,16139.0,145.27052668905768,16142,,
479,27,sensor3,134.8580623488743,154.85503362276145,145.89149474391735,16211.0,145.92749289202516,16215,,
480,27,sensor3,134.8580623488743,154.85503362276145,146.56646002093873,16286.0,146.60245816904654,16290,,
481,27,sensor3,134.8580623488743,154.85503362276145,147.3584192793105,16374.0,147.37641835336441,16376,,
482,27,sensor3,134.8580623488743,154.85503362276145,148.07838224146667,16454.0,148.13237946362838,16460,,
483,27,sensor3,134.8580623488743,154.85503362276145,148.80734474064977,16535.0,148.8523424257845,16540,,
484,27,sensor3,134.8580623488743,154.85503362276145,149.53630723983287,16616.0,149.55430631388677,16618,,
485,27,sensor3,134.8580623488743,154.85503362276145,150.31926696117768,16703.0,150.33726603523158,16705,,
486,27,sensor3,134.8580623488743,154.85503362276145,151.03922992333383,16783.0,151.05722899738774,16785,,
487,27,sensor3,134.8580623488743,154.85503362276145,151.78619149657084,16866.0,151.8311891817056,16871,,
488,27,sensor3,134.8580623488743,154.85503362276145,152.5601516808887,16952.0,152.59614982899652,16956,,
489,27,sensor3,134.8580623488743,154.85503362276145,153.3251123281796,17037.0,153.34311140223352,17039,,
490,27,sensor3,134.8580623488743,154.85503362276145,154.06307436438968,17119.0,154.10807204952445,17124,,
491,28,sensor3,139.85280539883263,159.84977667271977,140.28478317612633,15588.0,140.32978086126107,15593,,
492,28,sensor3,139.85280539883263,159.84977667271977,141.01374567530942,15669.0,141.06774289747113,15675,,
493,28,sensor3,139.85280539883263,159.84977667271977,141.7877058596273,15755.0,141.81470447070814,15758,,
494,28,sensor3,139.85280539883263,159.84977667271977,142.54366696989126,15839.0,142.5706655809721,15842,,
495,28,sensor3,139.85280539883263,159.84977667271977,143.2456308579935,15917.0,143.2456308579935,15917,,
496,28,sensor3,139.85280539883263,159.84977667271977,143.9205961350149,15992.0,143.97459335717662,15998,,
497,28,sensor3,139.85280539883263,159.84977667271977,144.5955614120363,16067.0,144.64055909717104,16072,,
498,28,sensor3,139.85280539883263,159.84977667271977,145.24352807797683,16139.0,145.27052668905768,16142,,
499,28,sensor3,139.85280539883263,159.84977667271977,145.89149474391735,16211.0,145.92749289202516,16215,,
500,28,sensor3,139.85280539883263,159.84977667271977,146.56646002093876,16286.0,146.60245816904657,16290,,
501,28,sensor3,139.85280539883263,159.84977667271977,147.3584192793105,16374.0,147.37641835336441,16376,,
