heartbeat_id,sensor2_peak_time_s,sensor3_peak_time_s,sensor4_peak_time_s,sensor5_peak_time_s
66,,50.33591742328653,50.416915681253556,
67,,51.13690019651602,51.15489980939758,
68,,51.89288393754159,51.96488238906784,51.793886066693005
69,52.72086613009342,52.6848669043303,52.73886574297498,52.6848669043303
70,53.413851226033536,53.46785006467822,53.51284909688212,53.593847354849146
71,54.295832257230046,54.30483206367082,54.36783070875629,
72,55.31281038503826,55.13281425622265,55.177813288426556,
73,,55.96979625521526,56.02379509385994,
74,,56.83377767353021,56.923775737938016,
75,,57.62576064031891,57.64376025320047,57.49976335014798
76,58.24674728473278,58.426743413548394,58.498741865074635,58.54374089727854
77,59.236725993218656,59.200726767455535,59.272725218981776,
78,,59.974710121362676,60.00170954068501,
79,,60.74869347526982,60.78469270103294,60.64069579798045
80,61.43267876476915,61.513677022736175,61.55867605494008,61.621674700025544
81,62.20666211867629,62.27866057020254,62.33265940884722,62.22466173155785
82,62.98964527902422,63.07964334343202,63.12464237563592,62.99864508546499
83,,63.88962592310229,63.979623987510095,
84,,64.70860830921333,64.78960656718036,64.59161082548319
85,65.47359185667969,65.50059127600203,65.58158953396907,
86,66.27457462990917,66.3105738556723,66.34657308143542,66.20257617838293
87,,67.1475558546649,67.20155469330959,67.08455720957944
88,,67.96653824077595,68.06553611162454,
89,68.82151985265011,68.79452043332778,68.84851927197246,68.72252198180153
90,69.55950398079413,69.58650340011647,69.63150243232037,
91,70.27948849605659,70.36048675402361,70.39648597978675,70.21648985097113
92,71.06247165640451,71.1164704950492,71.15246972081232,
93,71.80945559098932,71.84545481675244,71.87245423607477,
94,72.50244068692943,72.59243875133724,72.63743778354115,72.5114404933702
95,73.39342152456672,73.37542191168515,73.42942075032984,
96,,74.22140371711855,74.27540255576322,
97,,74.99538707102569,75.04938590967036,
98,75.69737197340658,75.76037061849205,75.8233692635775,
99,,76.55235358528076,76.57035319816231,76.47135532731372
100,77.38933558427335,77.35333635851023,77.35333635851023,77.33533674562867
101,,78.17231874462128,78.24431719614752,78.0643210673319
102,78.78430558259437,78.91930267920608,78.97330151785076,
103,79.63928719446854,79.69328603311322,79.71128564599478,79.54028932361994
104,80.37727132261256,80.44026996769801,80.48526899990192,
105,81.1512546765197,81.21425332160516,81.26825216024984,
106,82.06023512703854,81.93423783686761,81.9432376433084,81.93423783686761
107,82.77121983586022,82.69922138433398,82.75322022297865,
108,83.42820570603722,83.46420493180034,83.51820377044503,83.64420106061596
109,,84.26518770502982,84.3191865436745,
110,84.88617434944369,85.03917105893696,85.06617047825931,
111,85.82215421928488,85.8131544128441,85.84915363860722,85.63315828402848
112,,86.60513737963281,86.64113660539593,86.61413718607359
113,87.46911879794776,87.41511995930307,87.45111918506619,
114,,88.2431021518549,88.2881011840588,88.16210389388787
116,89.79106885966918,89.7820690532284,89.79106885966918,89.6380721501759
117,90.60105143933944,90.5740520200171,90.56505221357632,90.41205550408304
118,,91.38403459968737,91.42903363189127,91.31203614816111
119,,92.1670177600353,,92.1130189213906
120,92.80600401733072,92.87800246885696,92.95900072682399,
121,,93.61598659700098,93.6519858227641,93.53498833903396
122,94.37197033802656,94.36297053158579,94.40796956378968,
123,,95.16395330481527,95.19995253057839,95.12795407905215
124,,95.92893685228162,95.94693646516319,
125,96.5949225288994,96.68492059330721,96.70292020618876,
126,97.35090626992498,97.431904527892,97.44990414077357,97.46790375365512
127,98.26888652688461,98.1788884624768,98.20588788179914,
128,,98.96187162282473,99.02487026791019,98.89887297773926
129,99.69985575096874,99.68185613808718,99.7178553638503,
130,,100.41084045979042,100.42884007267199,
131,,101.14882458793444,101.18482381369756,
132,101.87780890963768,101.89580852251923,101.90480832896002,
133,,102.62479284422247,102.66979187642637,102.43579690896608
134,103.30877813372182,103.36277697236649,103.38977639168884,103.32677774660337
135,104.32575626153003,104.1547599391552,104.20875877779989,
136,,104.9917419381478,105.0367409703517,
137,105.61272858256167,105.76572529205494,105.81972413069963,
138,106.53970864596208,106.53970864596208,106.58470767816598,
139,107.2326937419022,107.31369199986922,107.41268987071781,107.31369199986922
140,108.11467477309871,108.15067399886183,108.19567303106574,
141,109.0506546429399,108.98765599785445,109.03265503005835,
142,109.73463993243924,109.85163741616938,109.91463606125485,
143,110.688619415162,110.72461864092512,,
145,111.72359715585178,111.52560141415461,111.37260470466133,111.4806023819507
146,112.25458573585784,112.32658418738409,112.32658418738409,112.25458573585784
147,,113.12756696061356,113.20856521858059,
148,,113.88355070163915,113.93754954028383,
149,114.53153676537536,114.63953444266473,114.66653386198708,114.56753599113848
150,,115.41351779657187,115.44951702233499,115.35051915148641
151,,116.21450056980136,116.27749921488682,
152,116.87148643997834,117.0334829559124,,
153,117.69946863253017,117.8254659227011,,117.67246921320783
154,118.47345198643731,118.60844908304902,118.64444830881214,
155,119.29243437254836,119.35543301763383,119.39143224339695,119.5084297271271
156,,120.20141482306721,120.27341327459345,120.13841617798174
157,,121.00239759629669,121.06539624138216,
158,121.63238404715135,121.78538075664461,121.83037978884852,121.72238211155916
159,122.53236469122942,122.59536333631488,122.65836198140035,122.54136449767019
160,123.32434765801811,123.41434572242592,123.47734436751139,123.59434185124154
161,124.23332810853697,124.21532849565541,124.27832714074087,
162,,125.00731146244411,125.04331068820723,
163,125.65529752618032,125.7632952034697,125.82629384855515,125.90729210652218
164,126.47427991229137,126.5012793316137,126.55527817025839,126.33928281567965
165,127.2032642339946,127.25726307263929,127.3022621048432,
166,,128.03124642654643,128.0942450716319,127.95924797502019
167,128.80522978045357,128.787230167572,128.8412290062167,128.5982342323156
168,129.56121352147915,129.54321390859758,129.57021332791993,129.48021526351212
169,130.21819939165616,130.34419668182707,130.37119610114942,130.3261970689455
170,,131.18117868081967,131.27117674522748,
171,131.76616609947044,131.9641618411676,,131.84716435743746
172,132.78314422727865,132.73814519507474,132.78314422727865,
173,133.44912990389642,133.51212854898188,133.51212854898188,133.47612932321877
174,134.2951117093298,134.32211112865215,134.3851097737376,134.32211112865215
175,,135.15909312764475,135.2220917727302,
176,135.82507880426252,135.9330764815519,136.00507493307813,
177,,136.68906022257747,136.7250594483406,
178,137.44504396360307,137.45404377004382,137.50804260868853,137.4270443507215
179,138.15602867242472,138.22802712395097,138.30002557547724,
180,,138.97501105853578,138.966011252095,
181,139.68599576735744,139.73999460600214,139.77599383176525,139.60499750939042
182,,140.54097737923163,140.57697660499474,140.54097737923163
183,,141.35095995890188,141.4409580233097,
184,142.08894408704592,142.1339431192498,142.21494137721683,
185,142.82692821518992,142.9349258924793,143.0249239568871,
186,143.66391021418252,143.7629080850311,,143.6369107948602
187,144.48289260029358,144.58189047114217,144.6088898904645,144.5098920196159
188,,145.39187305081242,145.46387150233866,145.43687208301634
189,,146.1388569853972,146.17485621116035,
190,146.82284227489657,146.86784130710046,146.93083995218592,
191,147.62382504812604,147.61482524168525,147.6508244674484,147.57882601592215
192,148.22681207965834,148.39780840203318,148.4428074342371,148.31681014406615
193,149.19879117526267,149.21679078814424,149.28878923967048,149.10879311085486
195,,150.89075478612943,150.97175304409646,150.76475749595852
196,151.49374181766174,151.69173755935893,151.69173755935893,151.7457363980036
197,152.42972168750293,152.48372052614764,152.5377193647923,
198,,153.2847032993771,153.35670175090337,
199,154.10368568548816,154.09468587904738,154.15768452413283,
200,154.89566865227687,154.94966749092154,155.012666136007,154.7786711685467
201,155.74165045771025,155.7686498770326,155.83164852211806,155.6786518126248
202,,156.57863245670285,156.61463168246598,156.5516330373805
203,157.3976148428139,157.36161561705077,157.4066146492547,
204,,158.17159819672105,158.26159626112886,
205,,158.8915827119835,158.9455815506282,158.73858600249022
206,159.56656819504204,159.6385666465683,,159.64756645300906
207,,160.36755096827153,160.4215498069162,160.32255193606764
208,,161.1325345157379,161.15953393506024,
209,161.81651980523722,161.93351728896738,,161.85251903100036
210,162.6175025784667,162.7524996750784,162.78849890084155,162.6625016106706
211,163.3644865130515,163.5534824483079,163.5624822547487,163.54448264186712
212,164.3454654150966,164.3544652215374,164.40846406018207,
213,,165.17344760764843,165.25444586561545,165.19144722053
214,,166.03742902596338,166.10042767104883,166.23542476766056
215,166.6854150896996,166.7844129605482,166.81141237987052,
216,167.49539766936985,167.54939650801455,167.5673961208961,167.54039670157377
217,168.47637657141496,168.30538024904013,168.3593790876848,168.23338179751389
218,168.91736708701322,169.07936360294727,169.10636302226962,
219,169.72734966668347,169.8533469568544,169.87134656973598,
220,170.62733031076155,170.60933069787998,170.61833050432077,170.5103328270314
221,,171.3923138582279,171.4373128904318,171.41931327755026
222,172.06729934128646,172.16629721213505,172.21129624433894,
223,172.8412826951936,172.92228095316062,172.96727998536454,
224,173.66926488774544,173.7322635328309,173.768262758594,
225,174.51524669317882,174.51524669317882,174.5242464996196,
226,,175.29822985352675,175.35222869217142,175.2712304342044
227,,176.108212433197,176.13521185251935,
228,176.66620043252541,176.84619656134103,176.86419617422257,
229,177.53018185084036,177.58418068948504,177.62017991524817,
230,178.28616559186594,178.35816404339218,178.40316307559607,
231,179.07814855865465,179.1501470101809,179.21314565526635,179.11414778441775
