heartbeat_id,window_id,sensor_pair,sensor_names,ptt_ms,sensor2_time_s,sensor3_time_s,window_start_s,window_end_s,reference_sensor,reference_mean_ibi_ms,sensor4_time_s,sensor5_time_s
55,8,sensor2-sensor4,nose→wrist,62.9986217421461,43.80204171700462,,39.959125790733616,59.95668829231247,sensor2,760.1083706626974,43.865040338746766,
56,8,sensor2-sensor4,nose→wrist,71.99842484816799,44.53102576859233,,39.959125790733616,59.95668829231247,sensor2,760.1083706626974,44.6030241934405,
57,8,sensor2-sensor4,nose→wrist,44.99901553010943,45.29600903260412,,39.959125790733616,59.95668829231247,sensor2,760.1083706626974,45.34100804813423,
58,8,sensor2-sensor4,nose→wrist,62.9986217421461,45.98899387176775,,39.959125790733616,59.95668829231247,sensor2,760.1083706626974,46.05199249350989,
59,8,sensor2-sensor4,nose→wrist,53.99881863612421,46.7809765450976,,39.959125790733616,59.95668829231247,sensor2,760.1083706626974,46.834975363733726,
60,8,sensor2-sensor4,nose→wrist,44.99901553010233,47.563959415321435,,39.959125790733616,59.95668829231247,sensor2,760.1083706626974,47.60895843085154,
61,8,sensor2-sensor4,nose→wrist,26.999409318058554,48.382941497969355,,39.959125790733616,59.95668829231247,sensor2,760.1083706626974,48.409940907287414,
62,8,sensor2-sensor4,nose→wrist,44.99901553010233,49.15692456508717,,39.959125790733616,59.95668829231247,sensor2,760.1083706626974,49.20192358061727,
63,8,sensor2-sensor4,nose→wrist,62.998621742153205,49.912908025992934,,39.959125790733616,59.95668829231247,sensor2,760.1083706626974,49.97590664773509,
64,8,sensor2-sensor4,nose→wrist,80.99822795418987,50.71389050242881,,39.959125790733616,59.95668829231247,sensor2,760.1083706626974,50.794888730383,
65,8,sensor2-sensor4,nose→wrist,71.99842484816799,51.52387278197071,,39.959125790733616,59.95668829231247,sensor2,760.1083706626974,51.59587120681888,
66,8,sensor2-sensor4,nose→wrist,80.99822795418987,52.30685565219454,,39.959125790733616,59.95668829231247,sensor2,760.1083706626974,52.38785388014873,
67,8,sensor2-sensor4,nose→wrist,53.99881863612421,53.04483950688827,,39.959125790733616,59.95668829231247,sensor2,760.1083706626974,53.0988383255244,
68,8,sensor2-sensor4,nose→wrist,71.99842484816799,53.791823164688026,,39.959125790733616,59.95668829231247,sensor2,760.1083706626974,53.863821589536194,
69,8,sensor2-sensor4,nose→wrist,62.9986217421461,54.58380583801788,,39.959125790733616,59.95668829231247,sensor2,760.1083706626974,54.64680445976003,
70,8,sensor2-sensor4,nose→wrist,44.99901553010943,55.366788708241714,,39.959125790733616,59.95668829231247,sensor2,760.1083706626974,55.41178772377182,
71,8,sensor2-sensor4,nose→wrist,53.99881863613132,56.1317719722535,,39.959125790733616,59.95668829231247,sensor2,760.1083706626974,56.185770790889634,
72,8,sensor2-sensor4,nose→wrist,71.99842484816088,56.842756417629175,,39.959125790733616,59.95668829231247,sensor2,760.1083706626974,56.914754842477336,
73,8,sensor2-sensor4,nose→wrist,71.99842484817509,57.5807402723229,,39.959125790733616,59.95668829231247,sensor2,760.1083706626974,57.652738697171074,
74,8,sensor2-sensor4,nose→wrist,80.99822795418987,58.33672373322867,,39.959125790733616,59.95668829231247,sensor2,760.1083706626974,58.41772196118286,
75,8,sensor2-sensor4,nose→wrist,71.99842484816799,59.10170699724046,,39.959125790733616,59.95668829231247,sensor2,760.1083706626974,59.17370542208863,
76,9,sensor2-sensor4,nose→wrist,53.99881863612421,45.27800942639208,,44.95401651457532,64.95157901615417,sensor2,774.703051366295,45.332008245028206,
77,9,sensor2-sensor4,nose→wrist,71.99842484816799,45.98899387176775,,44.95401651457532,64.95157901615417,sensor2,774.703051366295,46.060992296615915,
78,9,sensor2-sensor4,nose→wrist,53.99881863612421,46.7809765450976,,44.95401651457532,64.95157901615417,sensor2,774.703051366295,46.834975363733726,
79,9,sensor2-sensor4,nose→wrist,44.99901553010943,47.563959415321435,,44.95401651457532,64.95157901615417,sensor2,774.703051366295,47.608958430851544,
80,9,sensor2-sensor4,nose→wrist,26.99940931806566,48.382941497969355,,44.95401651457532,64.95157901615417,sensor2,774.703051366295,48.40994090728742,
81,9,sensor2-sensor4,nose→wrist,44.99901553010943,49.15692456508717,,44.95401651457532,64.95157901615417,sensor2,774.703051366295,49.201923580617276,
82,9,sensor2-sensor4,nose→wrist,62.9986217421461,49.91290802599294,,44.95401651457532,64.95157901615417,sensor2,774.703051366295,49.97590664773509,
83,9,sensor2-sensor4,nose→wrist,80.99822795418987,50.71389050242882,,44.95401651457532,64.95157901615417,sensor2,774.703051366295,50.79488873038301,
84,9,sensor2-sensor4,nose→wrist,71.99842484816799,51.52387278197072,,44.95401651457532,64.95157901615417,sensor2,774.703051366295,51.595871206818885,
85,9,sensor2-sensor4,nose→wrist,80.99822795418987,52.30685565219455,,44.95401651457532,64.95157901615417,sensor2,774.703051366295,52.38785388014874,
86,9,sensor2-sensor4,nose→wrist,53.99881863612421,53.04483950688828,,44.95401651457532,64.95157901615417,sensor2,774.703051366295,53.098838325524405,
87,9,sensor2-sensor4,nose→wrist,71.99842484817509,53.791823164688026,,44.95401651457532,64.95157901615417,sensor2,774.703051366295,53.8638215895362,
88,9,sensor2-sensor4,nose→wrist,62.998621742153205,54.58380583801788,,44.95401651457532,64.95157901615417,sensor2,774.703051366295,54.646804459760034,
89,9,sensor2-sensor4,nose→wrist,44.99901553010943,55.366788708241714,,44.95401651457532,64.95157901615417,sensor2,774.703051366295,55.41178772377182,
90,9,sensor2-sensor4,nose→wrist,53.99881863612421,56.13177197225351,,44.95401651457532,64.95157901615417,sensor2,774.703051366295,56.185770790889634,
91,9,sensor2-sensor4,nose→wrist,71.99842484816799,56.842756417629175,,44.95401651457532,64.95157901615417,sensor2,774.703051366295,56.91475484247734,
92,9,sensor2-sensor4,nose→wrist,71.99842484816799,57.580740272322906,,44.95401651457532,64.95157901615417,sensor2,774.703051366295,57.652738697171074,
93,9,sensor2-sensor4,nose→wrist,80.99822795418987,58.33672373322867,,44.95401651457532,64.95157901615417,sensor2,774.703051366295,58.41772196118286,
94,9,sensor2-sensor4,nose→wrist,71.99842484816799,59.10170699724047,,44.95401651457532,64.95157901615417,sensor2,774.703051366295,59.17370542208864,
95,9,sensor2-sensor4,nose→wrist,53.99881863613132,59.848690655040215,,44.95401651457532,64.95157901615417,sensor2,774.703051366295,59.90268947367635,
96,9,sensor2-sensor4,nose→wrist,62.9986217421461,60.59567431283997,,44.95401651457532,64.95157901615417,sensor2,774.703051366295,60.658672934582114,
97,9,sensor2-sensor4,nose→wrist,44.99901553010233,61.396656789275845,,44.95401651457532,64.95157901615417,sensor2,774.703051366295,61.44165580480595,
